date,futures_id,contract_date,open,high,low,close,spread,spread_per,volume,settlement_price,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,profit_or_loss_after_20_days
2021-01-22,TX,202102,16051.0,16085.0,15928.0,15984.0,-141.0,-0.87,161218,15977.0,15868.6,15749.7,15273.0,14497.66,13617.39,12596.695,72.34561658012359,16378.064342018168,15273.0,14167.935657981832,462.14904778830714,428.364068983124,33.78497880518313,244.06602964228964,197.0
2021-01-25,TX,202102,15956.0,16004.0,15719.0,15912.0,-65.0,-0.41,168191,15911.0,15929.8,15787.5,15353.35,14550.22,13649.6,12625.75,69.68581218397996,16397.190078747706,15353.35,14309.509921252296,450.31100674976005,432.7534565364512,17.557550213308843,246.98988466784039,13.0
2021-01-26,TX,202102,15865.0,15974.0,15537.0,15626.0,-285.0,-1.79,230474,15628.0,15877.4,15800.8,15412.8,14591.12,13678.95,12653.215,60.215505680314706,16373.212952848971,15412.8,14452.387047151027,413.0896240927814,428.8206900477172,-15.731065954935843,260.56203576299464,229.0
2021-01-27,TX,202102,15725.0,15814.0,15585.0,15660.0,32.0,0.2,184037,15657.0,15862.2,15790.4,15472.85,14631.82,13708.23,12681.15,60.89586743532575,16332.061097460943,15472.85,14613.638902539058,381.932248802068,419.4430017985874,-37.510752996519386,258.30760463706645,156.0
2021-01-28,TX,202102,15411.0,15524.0,15305.0,15383.0,-274.0,-1.75,202151,15382.0,15713.0,15755.8,15510.1,14665.14,13736.0,12706.335,52.95101436411797,16281.406138961675,15510.1,14738.793861038326,331.0718294284088,401.7687673245517,-70.69693789614286,265.21420430584743,439.0
2021-01-29,TX,202102,15498.0,15539.0,15063.0,15075.0,-307.0,-2.0,206011,15070.0,15531.2,15699.9,15529.95,14691.84,13760.93,12730.1,45.79641724837157,16231.891158502525,15529.95,14828.008841497476,262.8812236008598,373.9912585798133,-111.11003497895348,280.27033256971544,808.0
2021-02-01,TX,202102,15156.0,15398.0,15090.0,15360.0,290.0,1.92,164870,15362.0,15420.8,15675.3,15554.25,14724.32,13787.86,12755.39,52.22859112045475,16194.626412744916,15554.25,14913.873587255084,229.19478058952154,345.03196298175493,-115.83718239223339,283.32245167187864,814.0
2021-02-02,TX,202102,15469.0,15820.0,15459.0,15755.0,393.0,2.56,177487,15752.0,15446.6,15662.0,15593.15,14761.92,13819.43,12781.36,59.416691742073766,16180.896297308658,15593.15,15005.403702691341,231.7003334371675,322.36563707283744,-90.66530363566994,295.94227655245874,467.0
2021-02-03,TX,202102,15864.0,15875.0,15716.0,15772.0,20.0,0.13,145093,15773.0,15469.0,15665.6,15636.2,14801.28,13850.16,12807.84,59.697759993762936,16137.562383909974,15636.2,15134.837616090028,232.3790391333332,304.3683174849366,-71.98927835160339,286.16068537014024,428.0
2021-02-04,TX,202102,15721.0,15777.0,15542.0,15701.0,-72.0,-0.46,179004,15696.0,15532.6,15622.8,15659.75,14841.12,13880.56,12835.355,57.894349329740265,16125.567507185,15659.75,15193.932492815,224.59877676841097,288.4144093416315,-63.81563257322051,282.5063507008445,604.0
2021-02-05,TX,202102,15809.0,15984.0,15751.0,15804.0,108.0,0.69,178540,15802.0,15678.4,15604.8,15677.25,14880.38,13910.75,12863.25,59.791984812799846,16137.093397256118,15677.25,15217.406602743882,224.1601236133465,275.56355219597447,-51.40342858262795,282.5416113650699,356.0
2021-02-17,TX,202103,16128.0,16353.0,16100.0,16339.0,626.0,3.98,67559,16330.0,15874.2,15647.5,15717.5,14929.6,13945.74,12893.485,67.88754876457774,16254.57932375027,15717.5,15180.42067624973,263.93998084384293,273.2388379255482,-9.29885708170525,301.5743534104221,-100.0
2021-02-18,TX,202103,16374.0,16525.0,16287.0,16380.0,50.0,0.31,152979,16380.0,15999.2,15722.9,15761.85,14982.76,13980.49,12924.035,68.41243523214322,16360.421390896625,15761.85,15163.278609103376,295.36932789515595,277.6649359194697,17.704391975686235,297.03332816682047,-368.0
2021-02-19,TX,202103,16301.0,16328.0,16130.0,16314.0,-66.0,-0.4,152680,16309.0,16107.6,15788.3,15789.35,15031.5,14015.47,12952.87,66.52732503794239,16434.513320408034,15789.35,15144.186679591967,311.3624707086328,284.40444287730236,26.95802783133047,293.6738047263333,-174.0
2021-02-22,TX,202103,16480.0,16564.0,16336.0,16385.0,76.0,0.47,151539,16382.0,16244.4,15888.5,15822.15,15080.08,14050.97,12981.885,67.56281050149275,16516.530090440414,15822.15,15127.769909559585,326.00823820399455,292.7252019426408,33.28303626135374,290.5542472458809,-265.0
2021-02-23,TX,202103,16223.0,16451.0,16182.0,16437.0,55.0,0.34,136807,16434.0,16371.0,16024.7,15862.3,15129.1,14088.75,13010.535,68.33541470908679,16600.02870352182,15862.3,15124.57129647818,337.91579691740844,301.76332093759436,36.152475979814085,289.0146581568894,-454.0
2021-02-24,TX,202103,16300.0,16435.0,16133.0,16182.0,-252.0,-1.53,180413,16181.0,16339.6,16106.9,15891.1,15169.98,14125.5,13036.725,60.7001338035707,16631.525256187244,15891.1,15150.674743812759,323.0523081952397,306.02111838912344,17.03118980611623,290.0850397171116,-150.0
2021-02-25,TX,202103,16388.0,16422.0,16243.0,16388.0,207.0,1.28,135256,16387.0,16341.2,16170.2,15916.1,15213.24,14164.1,13065.59,64.18185505338191,16687.533444958113,15916.1,15144.666555041887,324.15866537080365,309.6486277854595,14.51003758534415,286.50753688017505,-100.0
2021-02-26,TX,202103,16037.0,16118.0,15852.0,15935.0,-452.0,-2.76,197795,15931.0,16265.4,16186.5,15926.05,15245.1,14201.7,13091.64,53.05134660808858,16693.055730095988,15926.05,15159.04426990401,285.19460144430013,304.7578225172276,-19.56322107292749,304.3284271030197,476.0
2021-03-02,TX,202103,16249.0,16277.0,15868.0,15907.0,-24.0,-0.15,146577,15904.0,16169.8,16207.1,15914.95,15275.3,14238.82,13117.425,52.445923507374204,16676.290784405934,15914.95,15153.609215594068,249.18350177032335,293.64295836784675,-44.4594565975234,311.80496802423255,612.0
2021-03-03,TX,202103,16000.0,16196.0,15885.0,16181.0,277.0,1.74,153225,16179.0,16118.6,16244.8,15924.8,15314.1,14276.46,13144.165,57.55105247221207,16694.510750866833,15924.8,15155.089249133165,239.98752907110793,282.91187250849896,-42.92434343739103,311.7474703082159,241.0
2021-03-04,TX,202103,16025.0,16066.0,15756.0,15925.0,-254.0,-1.57,198855,15922.0,16067.2,16203.4,15925.45,15347.88,14311.5,13169.31,51.94057521346546,16695.13837200515,15925.45,15155.76162799485,209.62615411792103,268.2547288303834,-58.62857471246235,319.8369367147719,626.0
2021-03-05,TX,202103,15601.0,15914.0,15570.0,15855.0,-67.0,-0.42,168446,15847.0,15960.6,16150.9,15936.9,15380.98,14345.33,13193.67,50.491121629106736,16695.157449683164,15936.9,15178.642550316838,177.86580446379594,250.1769439570659,-72.31113949326996,322.3485840922882,876.0
2021-03-08,TX,202103,15950.0,16095.0,15767.0,15816.0,-31.0,-0.2,175531,15819.0,15936.8,16101.1,15944.7,15415.6,14378.2,13218.425,49.65964053356415,16694.566414769903,15944.7,15194.833585230099,147.84426778932357,229.71040872351745,-81.86614093419388,322.75225665712475,952.0
2021-03-09,TX,202103,15810.0,15848.0,15608.0,15822.0,3.0,0.02,171528,15822.0,15919.8,16044.8,15966.65,15448.2,14409.67,13242.96,49.79661565150803,16673.956234950616,15966.65,15259.343765049385,123.1169183402144,208.39171064685684,-85.27479230664244,316.8413811816158,1108.0
2021-03-10,TX,202103,15977.0,15986.0,15808.0,15883.0,61.0,0.39,136272,15885.0,15860.2,15989.4,16007.05,15482.14,14440.95,13268.625,51.248969496910405,16586.83012211528,16007.05,15427.269877884719,107.20669391894444,188.15470730127436,-80.94801338232992,306.92413966864325,958.0
2021-03-11,TX,202103,15951.0,16214.0,15942.0,16174.0,289.0,1.82,135436,16169.0,15910.0,15988.6,16047.75,15522.88,14473.96,13295.405,57.55699456249499,16549.106908798512,16047.75,15546.393091201488,116.73336488325913,173.8704388176713,-57.13707393441217,308.64384397802587,660.0
2021-03-12,TX,202103,16276.0,16288.0,16155.0,16222.0,53.0,0.33,116406,16223.0,15983.4,15972.0,16071.1,15561.08,14506.98,13322.7,58.510623562423866,16559.065121704327,16071.1,15583.134878295674,126.69604595349847,164.43556024483672,-37.73951429133825,296.0978551224526,573.0
2021-03-15,TX,202103,16206.0,16249.0,16142.0,16200.0,-23.0,-0.14,125844,16199.0,16060.2,15998.5,16092.5,15604.16,14539.79,13349.34,57.86884638051109,16563.359851760586,16092.5,15621.640148239416,131.30274997202287,157.80899819027394,-26.506248218251073,282.5908654708488,656.0
2021-03-16,TX,202103,16250.0,16348.0,16213.0,16305.0,106.0,0.65,128695,16305.0,16156.8,16038.3,16122.7,15648.0,14573.96,13376.6,60.117307181100784,16565.912860824083,16122.7,15679.487139175919,141.79173175323558,154.60554490286626,-12.813813149630676,272.97723222293104,766.0
2021-03-17,TX,202104,16252.0,16274.0,16116.0,16160.0,-82.0,-0.5,57926,16158.0,16212.2,16036.2,16140.5,15686.36,14607.16,13402.64,55.69676699779289,16558.990860115275,16140.5,15722.009139884723,136.82678321426283,151.04979256514557,-14.223009350882734,266.9788584927217,998.0
2021-03-18,TX,202104,16255.0,16401.0,16220.0,16239.0,81.0,0.5,138744,16235.0,16225.2,16067.6,16135.5,15725.04,14642.1,13430.12,57.52912692304582,16546.71113798148,16135.5,15724.28886201852,137.67958098897907,148.37575024991227,-10.696169260933203,265.12322574324156,1032.0
2021-03-19,TX,202104,16100.0,16110.0,15953.0,16012.0,-223.0,-1.37,149724,16010.0,16183.2,16083.3,16117.1,15756.54,14673.26,13456.095,51.00168070116342,16515.640788376637,16117.1,15718.559211623364,118.67046721146107,142.43469364222204,-23.76422643076097,266.6144239044386,1307.0
2021-03-22,TX,202104,16018.0,16174.0,15911.0,16140.0,130.0,0.81,134577,16137.0,16171.2,16115.7,16108.4,15790.16,14706.1,13481.875,54.16008769925481,16496.836558526662,16108.4,15719.963441473335,112.63574311555385,136.4749035368884,-23.839160421334554,266.3562507684073,998.0
2021-03-23,TX,202104,16223.0,16277.0,16103.0,16120.0,-17.0,-0.11,117179,16119.0,16134.2,16145.5,16095.15,15819.8,14739.24,13507.615,53.578941040863285,16462.445671088204,16095.15,15727.854328911797,105.02864311886879,130.1856514532845,-25.157008334415707,259.759375713521,989.0
2021-03-24,TX,202104,16019.0,16062.0,15939.0,15983.0,-136.0,-0.84,131876,15981.0,16098.8,16155.5,16072.45,15845.9,14770.7,13532.995,49.6489487520089,16407.09636558603,16072.45,15737.803634413973,86.9429819463221,121.53711755189201,-34.5941356055699,254.1337060196981,1274.0
2021-03-25,TX,202104,15890.0,16090.0,15870.0,16032.0,51.0,0.32,136413,16030.0,16057.4,16141.3,16064.95,15869.06,14802.63,13558.545,51.03240845181666,16396.145093562598,16064.95,15733.754906437403,75.69133308525306,112.36796065856421,-36.67662757331115,251.69558416114825,1498.0
2021-03-26,TX,202104,16095.0,16293.0,16081.0,16288.0,258.0,1.61,123696,16285.0,16112.6,16147.9,16059.95,15895.28,14836.93,13584.7,57.58882900030395,16374.064931195477,16059.95,15745.835068804525,86.43501180566454,107.18137088798429,-20.746359082319742,252.3601852924948,1283.0
2021-03-29,TX,202104,16370.0,16485.0,16350.0,16411.0,126.0,0.77,112333,16408.0,16166.8,16169.0,16083.75,15925.28,14872.97,13611.225,60.33670232222133,16427.155227100542,16083.75,15740.344772899456,103.67937534096382,106.4809717785802,-2.801596437616382,248.4058863430309,1122.0
2021-03-30,TX,202104,16469.0,16531.0,16418.0,16519.0,111.0,0.68,100799,16520.0,16246.6,16190.4,16114.35,15951.06,14910.77,13637.405,62.62643259342118,16496.216612837383,16114.35,15732.483387162618,124.62376984479306,110.10953139182277,14.51423845297029,239.23403731852866,1052.0
2021-03-31,TX,202104,16540.0,16549.0,16403.0,16422.0,-98.0,-0.59,104772,16423.0,16334.4,16216.6,16126.4,15970.42,14948.97,13662.73,59.31444544545131,16530.48236784109,16126.4,15722.317632158909,131.8750900988489,114.462643133228,17.412446965620887,232.57446322434802,831.0
2021-04-01,TX,202104,16535.0,16587.0,16452.0,16551.0,128.0,0.78,115342,16549.0,16438.2,16247.8,16157.7,15990.76,14990.34,13688.2,62.17905848615892,16590.49145093213,16157.7,15724.908549067872,146.34407217711123,120.83892894200464,25.505143235106587,227.74771585118032,382.0
2021-04-06,TX,202104,16760.0,16840.0,16697.0,16731.0,182.0,1.1,103549,16728.0,16526.8,16319.7,16201.5,16015.52,15032.5,13714.005,65.79772225637555,16677.991133180833,16201.5,15725.00886681917,170.37140489168087,130.7454241319399,39.62598075974097,232.12287900466745,38.0
2021-04-07,TX,202104,16777.0,16788.0,16673.0,16768.0,40.0,0.24,93030,16767.0,16598.2,16382.5,16249.1,16035.6,15073.33,13739.8,66.50710798629648,16751.53721995884,16249.1,15746.66278004116,190.2062506949278,142.63758944453747,47.568661250390335,223.75695907576264,176.0
2021-04-08,TX,202104,16715.0,16930.0,16687.0,16930.0,163.0,0.97,111596,16927.0,16680.4,16463.5,16304.5,16059.62,15113.98,13765.92,69.49081389573477,16848.934201717733,16304.5,15760.065798282269,216.50185637331197,157.41044283029237,59.0914135430196,225.13146199892245,357.0
2021-04-09,TX,202104,16952.0,16971.0,16810.0,16841.0,-86.0,-0.51,103181,16839.0,16764.2,16549.3,16352.4,16083.76,15153.49,13792.67,66.01158347943692,16908.515959130862,16352.4,15796.284040869137,227.53685391195177,171.43572504662424,56.101128865327524,220.55064328471371,387.0
2021-04-12,TX,202104,16895.0,16965.0,16760.0,16834.0,-5.0,-0.03,113383,16835.0,16820.8,16629.5,16385.4,16108.32,15192.47,13819.865,65.73282326129103,16972.70857306862,16385.4,15798.091426931383,233.03109011559536,183.75479806041847,49.276292055176896,219.4398830500913,-278.0
2021-04-13,TX,202104,16910.0,17046.0,16780.0,16795.0,-40.0,-0.24,150603,16793.0,16833.6,16680.2,16414.05,16126.46,15229.21,13847.695,64.10848158934068,17022.213292216944,16414.05,15805.886707783055,231.56895506014916,193.3176294603646,38.251325599784565,222.7656056893705,-1103.0
2021-04-14,TX,202104,16860.0,16917.0,16592.0,16856.0,63.0,0.38,185298,16857.0,16851.2,16724.7,16446.85,16148.86,15267.06,13874.345,65.54273475662336,17075.705873790073,16446.85,15817.994126209926,232.65054206730565,201.1842119817528,31.46633008555284,230.06806242584403,-1290.0
2021-04-15,TX,202104,16881.0,17074.0,16852.0,17071.0,214.0,1.27,132033,17069.0,16879.4,16779.9,16485.15,16167.7,15305.14,13902.91,70.08085929824834,17165.944029057067,16485.15,15804.355970942936,247.9976482174461,210.54689922889148,37.450748988554636,229.49177225256946,-1299.0
2021-04-16,TX,202104,17062.0,17160.0,16990.0,17158.0,89.0,0.52,127426,17156.0,16942.8,16853.5,16535.05,16191.18,15344.42,13931.73,71.70481301866253,17258.183037552637,16535.05,15811.916962447362,264.1357211474169,221.26466361259656,42.87105753482035,225.2423599488145,-1895.0
2021-04-19,TX,202104,17118.0,17296.0,17111.0,17271.0,115.0,0.67,124734,17269.0,17030.2,16925.5,16586.65,16218.36,15384.29,13961.035,73.70145469895486,17363.223570243023,16586.65,15810.076429756982,282.7836618059664,233.56846325127054,49.21519855469586,222.36790566675634,-1124.0
2021-04-20,TX,202104,17238.0,17324.0,17206.0,17319.0,50.0,0.29,114295,17320.0,17135.0,16984.3,16652.0,16252.22,15421.67,13990.515,74.52382838897675,17443.96388806558,16652.0,15860.03611193442,298.00032572014607,246.45483574504564,51.54548997510042,214.91305526198803,-1296.0
2021-04-21,TX,202105,17164.0,17194.0,17088.0,17138.0,-119.0,-0.69,57490,17135.0,17191.4,17021.3,16701.9,16281.78,15456.8,14018.93,66.12660462798321,17484.240820870044,16701.9,15919.559179129961,292.08745185552834,255.5813589671422,36.50609288838615,216.0621227432746,-1157.0
2021-04-22,TX,202105,17258.0,17369.0,17053.0,17109.0,-26.0,-0.15,189953,17106.0,17199.0,17039.2,16751.35,16316.3,15490.72,14046.86,64.86547913246554,17504.809030074117,16751.35,15997.890969925882,281.8128361284871,260.8276543994112,20.98518172907592,223.20054254732642,-852.0
2021-04-23,TX,202105,17061.0,17260.0,17041.0,17257.0,151.0,0.88,122696,17255.0,17218.8,17080.8,16815.05,16359.94,15525.89,14076.34,68.19877825437753,17511.13461410949,16815.05,16118.965385890506,282.3576490360356,265.13365332673607,17.223995709299516,222.90050379394597,-963.0
2021-04-26,TX,202105,17337.0,17536.0,17323.0,17530.0,275.0,1.59,128096,17526.0,17270.6,17150.4,16889.95,16403.34,15563.83,14106.645,73.24172107537127,17554.548367437063,16889.95,16225.351632562937,301.34452354723544,272.37582737083596,28.968696176399476,226.90761066580697,-945.0
2021-04-27,TX,202105,17532.0,17576.0,17460.0,17571.0,45.0,0.26,120862,17570.0,17321.0,17228.0,16954.1,16439.66,15600.79,14136.77,73.91084437881005,17621.57820938239,16954.1,16286.621790617606,316.05680957683944,281.1120238120367,34.94478576480276,218.98563847539216,-955.0
2021-04-28,TX,202105,17548.0,17563.0,17475.0,17533.0,-37.0,-0.21,101986,17533.0,17400.0,17295.7,17010.2,16474.88,15638.08,14165.96,72.11100418803933,17674.257105978028,17010.2,16346.142894021972,320.950403365543,289.0796997227379,31.870703642805097,210.20095001286413,-999.0
2021-04-29,TX,202105,17578.0,17702.0,17531.0,17571.0,38.0,0.22,150499,17569.0,17492.4,17345.7,17062.8,16512.28,15676.7,14194.625,72.82369454124478,17729.544808753773,17062.8,16396.055191246225,324.1582001701863,296.0953998122276,28.062800357958736,207.40088215480242,-708.0
2021-05-03,TX,202105,17501.0,17534.0,17226.0,17253.0,-316.0,-1.8,184441,17254.0,17491.6,17355.2,17104.35,16541.26,15710.82,14220.565,59.19176072929623,17706.640054708012,17104.35,16502.059945291985,297.60979937416414,296.3982797246149,1.2115196495492455,217.22939057231653,-240.0
2021-05-04,TX,202105,17271.0,17309.0,16668.0,16933.0,-321.0,-1.86,243802,16931.0,17372.2,17321.4,17123.45,16553.14,15741.37,14245.095,49.20926408856431,17676.556671447535,17123.45,16570.343328552466,247.89114006817545,286.696851793327,-38.80571172515158,247.49871981715108,197.0
2021-05-05,TX,202105,16847.0,17020.0,16756.0,16769.0,-162.0,-0.96,157298,16765.0,17211.8,17266.4,17125.35,16560.92,15771.84,14268.315,45.01890364538526,17673.288053068165,17125.35,16577.411946931832,193.03018317524038,267.9635180697097,-74.93333489446934,248.67738268735457,329.0
2021-05-06,TX,202105,16884.0,17081.0,16700.0,16944.0,179.0,1.07,197754,16945.0,17094.0,17247.0,17134.15,16573.52,15802.51,14292.3,49.9195320541082,17664.21047768146,17134.15,16604.089522318543,161.808291784193,246.73247281260637,-84.92418102841339,258.12899820968636,286.0
2021-05-07,TX,202105,17120.0,17288.0,17060.0,17287.0,342.0,2.02,142796,17283.0,17037.2,17264.8,17152.0,16591.56,15835.82,14318.74,57.84966030951734,17677.38252730744,17152.0,16626.61747269256,162.864550189679,229.9588882880209,-67.0943380983419,264.26264119470875,-187.0
2021-05-10,TX,202105,17369.0,17373.0,17178.0,17228.0,-55.0,-0.32,126289,17229.0,17032.2,17261.9,17171.35,16607.38,15868.24,14343.855,56.201120709181474,17677.650414774045,17171.35,16665.049585225952,157.1295440949507,215.39301944940684,-58.26347535445615,259.31530968080096,-138.0
2021-05-11,TX,202105,16968.0,16970.0,16425.0,16556.0,-673.0,-3.91,245767,16561.0,16956.8,17164.5,17157.45,16614.86,15892.42,14365.695,41.644559564763966,17712.911420802655,17157.45,16601.988579197347,97.23881801964671,191.76217916345482,-94.5233611438081,298.1499304178866,534.0
2021-05-12,TX,202105,16503.0,16531.0,15027.0,15692.0,-869.0,-5.25,366512,15697.0,16741.4,16976.6,17102.3,16600.94,15907.09,14383.75,30.651944945849735,17938.72455726754,17102.3,16265.87544273246,-19.715327116497065,149.46667790746443,-169.1820050239615,386.0677925308947,1271.0
2021-05-13,TX,202105,15538.0,15991.0,15348.0,15566.0,-131.0,-0.83,234182,15566.0,16465.8,16779.9,17037.8,16593.56,15919.33,14401.42,29.43182801834057,18106.853712401837,17037.8,15968.746287598162,-121.17267356656521,95.3388076126585,-216.51148117922372,404.42009306440224,1593.0
2021-05-14,TX,202105,15800.0,16021.0,15653.0,15772.0,206.0,1.32,218712,15766.0,16162.8,16600.0,16972.85,16590.86,15933.08,14420.085,34.05367310888997,18175.44357640068,16972.85,15770.256423599318,-182.84811396400983,39.70142329732483,-222.54953726133465,408.03294355980205,1447.0
2021-05-17,TX,202105,15183.0,15735.0,15096.0,15263.0,-503.0,-3.19,275831,15263.0,15769.8,16401.0,16878.1,16572.5,15943.3,14436.245,28.99967679596941,18288.12920537134,16878.1,15468.070794628658,-269.68957736412267,-22.17677683496467,-247.512800529158,427.1734475912448,2135.0
2021-05-18,TX,202105,15563.0,16180.0,15501.0,16147.0,884.0,5.79,220609,16147.0,15688.0,16322.4,16821.9,16576.94,15962.41,14455.535,44.42598205358959,18254.232349700935,16821.9,15389.567650299066,-264.13585692416564,-70.56859285280487,-193.56726407136077,462.16105847758445,1095.0
2021-05-19,TX,202106,16084.0,16187.0,15924.0,16023.0,-63.0,-0.39,67846,16022.0,15754.2,16247.8,16757.1,16580.3,15980.64,14473.995,43.0142003399356,18210.718368073314,16757.1,15303.481631926681,-266.66629410739915,-109.78813310372374,-156.87816100367542,447.9352685863284,1274.0
2021-05-20,TX,202106,16078.0,16113.0,15854.0,15981.0,-41.0,-0.26,158770,15974.0,15837.2,16151.5,16699.25,16583.6,15999.6,14492.46,42.52131097230647,18179.476046926648,16699.25,15219.02395307335,-268.9603255859183,-141.62257160016264,-127.33775398575568,434.4398922587335,1271.0
2021-05-21,TX,202106,16222.0,16425.0,16072.0,16257.0,283.0,1.77,185232,16259.0,15934.2,16048.5,16656.65,16592.3,16020.25,14512.995,46.832786918044484,18136.29458908209,16656.65,15177.005410917915,-245.6754747433224,-162.4331522287946,-83.24232251452781,435.12275709739544,705.0
2021-05-24,TX,202106,16079.0,16368.0,16069.0,16294.0,35.0,0.22,138416,16291.0,16140.4,15955.1,16608.5,16600.52,16041.33,14531.95,47.40237717909015,18069.42210606866,16608.5,15147.577893931339,-221.68107052483901,-174.2827358880035,-47.39833463683553,425.39970301901,734.0
2021-05-25,TX,202106,16463.0,16623.0,16425.0,16585.0,294.0,1.8,145492,16584.0,16228.0,15958.0,16561.25,16608.74,16065.81,14552.59,51.777999512892556,17959.692401388093,16561.25,15162.807598611907,-177.14208066107312,-174.85460484261742,-2.287475818455704,418.5140099462236,687.0
2021-05-26,TX,202106,16616.0,16664.0,16504.0,16616.0,32.0,0.19,104686,16614.0,16346.6,16050.4,16513.5,16616.62,16088.85,14573.555,52.233875907323664,17833.803525709183,16513.5,15193.196474290819,-137.7552130394779,-167.43472648198951,29.67951344251162,400.04872352149334,720.0
2021-05-27,TX,202106,16593.0,16595.0,16219.0,16534.0,-80.0,-0.48,150465,16533.0,16457.2,16147.2,16463.55,16623.3,16113.73,14593.245,50.864098265526245,17698.63274621586,16463.55,15228.467253784142,-111.86800663464601,-156.3213825125208,44.453375877874805,399.8309575556724,885.0
2021-05-28,TX,202106,16731.0,16878.0,16673.0,16863.0,330.0,2.0,124240,16863.0,16578.4,16256.3,16428.15,16634.46,16141.23,14614.675,55.864993371377444,17571.40837412188,16428.15,15284.891625878123,-64.06614399114915,-137.87033480824647,73.80419081709732,395.8430320159815,672.0
2021-05-31,TX,202106,16891.0,17098.0,16884.0,17013.0,150.0,0.89,144649,17011.0,16722.2,16431.3,16416.15,16651.52,16168.94,14637.525,57.96554923687744,17529.163077191773,16416.15,15303.136922808231,-13.9186317320964,-113.07999419301646,99.16136246092006,384.35424401484,516.0
2021-06-01,TX,202106,17050.0,17148.0,17015.0,17130.0,119.0,0.7,116773,17131.0,16831.2,16529.6,16426.0,16669.34,16197.19,14660.03,59.58143701121254,17560.415973089195,16426.0,15291.584026910805,34.86267994359514,-83.49145936569414,118.35413930928928,366.5432265852086,585.0
2021-06-02,TX,202106,17171.0,17198.0,17016.0,17098.0,-33.0,-0.19,121046,17102.0,16927.6,16637.1,16442.45,16691.06,16223.8,14681.8,58.91436029181929,17605.465128878408,16442.45,15279.434871121593,70.13165427704371,-52.76683663714657,122.89849091419028,353.36156754340794,548.0
2021-06-03,TX,202106,17253.0,17313.0,17147.0,17230.0,128.0,0.75,130148,17226.0,17066.8,16762.0,16456.75,16712.86,16251.51,14703.775,60.86098972775008,17650.702574435014,16456.75,15262.797425564984,107.49473497388317,-20.714522314940616,128.20925728882378,343.47859843316456,423.0
2021-06-04,TX,202106,17051.0,17159.0,17025.0,17100.0,-126.0,-0.73,109068,17103.0,17114.2,16846.3,16447.4,16732.46,16276.13,14725.46,57.94897800821332,17617.897398544676,16447.4,15276.902601455327,125.17242230076226,8.46286660819996,116.7095556925623,333.58726997365284,798.0
2021-06-07,TX,202106,17212.0,17229.0,16719.0,17090.0,-13.0,-0.08,176148,17090.0,17129.6,16925.9,16440.5,16754.6,16300.25,14746.635,57.72019528207074,17594.013502305064,16440.5,15286.986497694936,136.7982750805022,34.12994830266041,102.6683267778418,346.18817926124905,788.0
2021-06-08,TX,202106,17190.0,17198.0,17030.0,17090.0,0.0,0.0,102605,17090.0,17121.6,16976.4,16467.2,16775.76,16322.41,14768.4,57.72019528207074,17654.399999999965,16467.2,15280.000000000036,144.34789449391246,56.17353754091082,88.17435695300165,333.46045217115983,740.0
2021-06-09,TX,202106,16997.0,17073.0,16889.0,16963.0,-127.0,-0.74,120368,16959.0,17094.6,17011.1,16530.75,16789.26,16342.27,14789.94,54.548210845531884,17680.648234627763,16530.75,15380.851765372236,138.48679409707984,72.63618885214463,65.85060524493521,323.99899130179125,862.0
2021-06-10,TX,202106,17035.0,17175.0,16992.0,17159.0,200.0,1.18,127407,17157.0,17080.4,17073.6,16610.4,16804.22,16364.75,14812.12,58.352144500556804,17701.12478655248,16610.4,15519.675213447526,147.95189442324045,87.69932996636379,60.252564456876655,315.99906335166327,499.0
2021-06-11,TX,202106,17189.0,17298.0,17189.0,17219.0,62.0,0.36,120701,17217.0,17104.2,17109.2,16682.75,16818.22,16384.64,14834.275,59.47038267962843,17732.625397368614,16682.75,15632.874602631386,158.46783462837266,101.85303089876557,56.61480372960709,303.35627311225875,605.0
2021-06-15,TX,202106,17322.0,17402.0,17276.0,17398.0,181.0,1.05,118150,17397.0,17165.8,17147.7,16789.5,16837.74,16404.08,14856.49,62.68897053314373,17658.887485532145,16789.5,15920.112514467855,179.18012014944907,117.31844874890227,61.8616714005468,294.7593964613831,471.0
2021-06-16,TX,202107,17185.0,17302.0,17178.0,17242.0,-30.0,-0.17,51936,17239.0,17196.2,17158.9,16844.25,16851.56,16421.16,14878.325,58.340660913339036,17682.244242223598,16844.25,16006.2557577764,180.92131114004223,130.03902122713026,50.88228991291197,289.41943957128433,632.0
2021-06-17,TX,202107,17070.0,17298.0,17039.0,17297.0,58.0,0.34,102114,17295.0,17263.0,17178.8,16907.95,16862.88,16439.2,14901.06,59.409653888690585,17677.436705538,16907.95,16138.463294462003,184.61117517950697,140.9534520176056,43.65772316190137,287.2466224590497,725.0
2021-06-18,TX,202107,17315.0,17332.0,17212.0,17252.0,-43.0,-0.25,96349,17254.0,17281.6,17181.0,16971.5,16872.56,16454.08,14925.795,58.096111629788226,17625.550609662623,16971.5,16317.449390337379,181.80851965283,149.1244655446505,32.68405410817951,275.3004351405462,673.0
