,期貨代號,多單成交口數_外資,多單成交口數_投信,多單成交口數_自營商,多單成交金額_外資,多單成交金額_投信,多單成交金額_自營商,多單未平倉口數_外資,多單未平倉口數_投信,多單未平倉口數_自營商,多單未平倉金額_外資,多單未平倉金額_投信,多單未平倉金額_自營商,空單成交口數_外資,空單成交口數_投信,空單成交口數_自營商,空單成交金額_外資,空單成交金額_投信,空單成交金額_自營商,空單未平倉口數_外資,空單未平倉口數_投信,空單未平倉口數_自營商,空單未平倉金額_外資,空單未平倉金額_投信,空單未平倉金額_自營商,商品名稱,合約類型,前五大交易員買方未平倉量,前五大交易員買方未平倉量百分比,前十大交易員買方未平倉量,前十大交易員買方未平倉量百分比,前五大交易員賣方未平倉量,前五大交易員賣方未平倉量百分比,前十大交易員賣方未平倉量,前十大交易員賣方未平倉量百分比,全體未平倉量,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,期貨代號,未沖銷契約數,多單未平倉口數,空單未平倉口數,未沖銷契約數,三大法人未平倉量,散戶多單,散戶空單,多空比
2018-08-10,TX,50962.0,3845.0,16700.0,111975658.0,8447475.0,36688524.0,81829.0,2632.0,7868.0,179286788.0,5758390.0,17157287.0,53430.0,4160.0,16261.0,117422834.0,9114249.0,35717373.0,25992.0,26854.0,14152.0,56943250.0,58842872.0,30932301.0,臺股期貨,all,59626.0,47.4,78670.0,62.6,39932.0,31.8,53312.0,42.4,125725.0,59626.0,47.4,70432.0,56.0,29249.0,23.3,39876.0,31.7,TX,113970,26689.0,20006.0,61738.0,46695.0,35049.0,41732.0,-0.1082477566490654
2018-08-13,TX,119555.0,13419.0,37812.0,258224664.0,28907263.0,81712671.0,78052.0,2538.0,7528.0,167704101.0,5449668.0,16124439.0,130287.0,13989.0,38423.0,281558142.0,30058152.0,83040964.0,32944.0,27330.0,14142.0,70781538.0,58702435.0,30324481.0,臺股期貨,all,61107.0,47.9,76472.0,59.9,42347.0,33.2,55623.0,43.6,127611.0,55590.0,43.6,66064.0,51.8,37442.0,29.3,45443.0,35.6,TX,115730,20285.0,28795.0,62228.0,49080.0,41943.0,33433.0,0.13675515844957253
2018-08-14,TX,104290.0,10289.0,26864.0,224880664.0,22216499.0,57939923.0,76622.0,2488.0,7363.0,165407009.0,5369105.0,15852077.0,104069.0,9754.0,26553.0,224489311.0,21019490.0,57259346.0,32089.0,26745.0,13626.0,69286880.0,57709188.0,29366411.0,臺股期貨,all,60061.0,49.1,75334.0,61.6,43962.0,36.0,58649.0,48.0,122281.0,54850.0,44.9,66854.0,54.7,39014.0,31.9,47672.0,39.0,TX,111060,21133.0,26813.0,57138.0,47946.0,36005.0,30325.0,0.09940844971822604
2018-08-15,TX,67227.0,854.0,35668.0,144271180.0,1833432.0,76620085.0,64574.0,2464.0,6103.0,137904938.0,5262611.0,12988290.0,71350.0,1192.0,37319.0,153191188.0,2549909.0,80116513.0,30193.0,27059.0,11264.0,64485649.0,57792444.0,24002064.0,臺股期貨,all,52950.0,49.6,66032.0,61.9,42855.0,40.2,56210.0,52.7,106703.0,48911.0,45.8,57193.0,53.6,38538.0,36.1,44057.0,41.3,TX,116562,14193.0,20613.0,56040.0,34806.0,41847.0,35427.0,0.1145610278372591
2018-08-16,TX,76637.0,36.0,16849.0,163339655.0,76857.0,35925450.0,64503.0,2475.0,6404.0,137856270.0,5290065.0,13643096.0,74421.0,78.0,19246.0,158647822.0,166375.0,41020873.0,29108.0,27112.0,14019.0,62214816.0,57949045.0,29909251.0,臺股期貨,all,53112.0,48.2,66705.0,60.5,44581.0,40.5,57951.0,52.6,110209.0,49336.0,44.8,58154.0,52.8,35122.0,31.9,43782.0,39.7,TX,100773,14746.0,15050.0,44206.0,29796.0,29460.0,29156.0,0.006876894539202823
2018-08-17,TX,49826.0,66.0,16467.0,106612957.0,140726.0,35226862.0,63734.0,2519.0,7865.0,135881005.0,5371012.0,16722901.0,53025.0,27.0,15072.0,113494504.0,57597.0,32229391.0,31548.0,27117.0,14085.0,67266040.0,57818699.0,29972819.0,臺股期貨,all,54178.0,47.1,67160.0,58.4,45216.0,39.3,59381.0,51.6,115019.0,48840.0,42.5,56463.0,49.1,34997.0,30.4,46790.0,40.7,TX,104563,16298.0,18340.0,48967.0,34638.0,32669.0,30627.0,0.04170155410786856
2018-08-20,TX,59972.0,27.0,13428.0,128012222.0,57721.0,28660972.0,65778.0,2541.0,7615.0,140358180.0,5422494.0,16206701.0,57218.0,500.0,14639.0,122129184.0,1067255.0,31243095.0,30838.0,27612.0,15093.0,65807743.0,58923888.0,32154004.0,臺股期貨,all,54655.0,47.2,67662.0,58.4,45999.0,39.7,61442.0,53.0,115861.0,49338.0,42.6,58671.0,50.6,35839.0,30.9,48408.0,41.8,TX,105535,15332.0,17704.0,48505.0,33036.0,33173.0,30801.0,0.0489021750335017
2018-08-21,TX,51137.0,502.0,15869.0,109694162.0,1080792.0,34049312.0,67693.0,2527.0,8033.0,145742426.0,5441136.0,17251254.0,50761.0,64.0,15533.0,108891954.0,137684.0,33346535.0,32383.0,27160.0,15216.0,69725684.0,58480768.0,32708276.0,臺股期貨,all,54468.0,46.6,67738.0,57.9,45894.0,39.2,61988.0,53.0,116934.0,49218.0,42.1,59465.0,50.9,39076.0,33.4,49299.0,42.2,TX,106516,14962.0,14233.0,48132.0,29195.0,33170.0,33899.0,-0.015145848915482424
2018-08-22,TX,49223.0,61.0,19082.0,106023323.0,131272.0,41096506.0,67266.0,2558.0,6701.0,144781639.0,5506351.0,14378832.0,47851.0,26.0,16834.0,103059737.0,55895.0,36260115.0,30584.0,27156.0,11640.0,65833518.0,58455838.0,25000915.0,臺股期貨,all,54894.0,48.9,66781.0,59.5,43620.0,38.9,57456.0,51.2,112254.0,50576.0,45.1,58258.0,51.9,39300.0,35.0,48085.0,42.8,TX,102181,17253.0,12780.0,46856.0,30033.0,29603.0,34076.0,-0.09546269421205396
2018-08-23,TX,59595.0,372.0,16825.0,128675505.0,806327.0,36333854.0,68263.0,2607.0,8291.0,147975824.0,5651976.0,17922534.0,57141.0,10.0,15773.0,123368329.0,21552.0,34067639.0,29114.0,26841.0,12141.0,63117255.0,58191090.0,26259770.0,臺股期貨,all,55158.0,48.4,67444.0,59.1,43781.0,38.4,57000.0,50.0,114045.0,50756.0,44.5,58423.0,51.2,39077.0,34.3,45181.0,39.6,TX,103613,19426.0,10349.0,47404.0,29775.0,27978.0,37055.0,-0.19148173149945152
2018-08-24,TX,54698.0,77.0,16991.0,117937463.0,166073.0,36617287.0,64313.0,2648.0,8571.0,138730348.0,5712795.0,18440195.0,61867.0,48.0,15604.0,133389007.0,103398.0,33627436.0,32325.0,26853.0,11017.0,69734858.0,57932464.0,23707042.0,臺股期貨,all,54229.0,48.6,65686.0,58.9,43003.0,38.6,57727.0,51.8,111483.0,49796.0,44.7,56421.0,50.6,38718.0,34.7,48368.0,43.4,TX,101773,16735.0,11921.0,44974.0,28656.0,28239.0,33053.0,-0.1070396228932272
2018-08-27,TX,56493.0,133.0,15361.0,122555880.0,289160.0,33333028.0,65995.0,2682.0,8078.0,143648399.0,5838714.0,17525467.0,51448.0,6.0,16438.0,111630481.0,13022.0,35672631.0,28961.0,26760.0,11495.0,63044818.0,58256272.0,24954963.0,臺股期貨,all,53513.0,46.8,63856.0,55.9,42560.0,37.3,55823.0,48.9,114225.0,49185.0,43.1,56455.0,49.4,38449.0,33.7,44676.0,39.1,TX,103027,19250.0,12490.0,50080.0,31740.0,30830.0,37590.0,-0.13498402555910544
2018-08-28,TX,52460.0,134.0,13812.0,114878628.0,293699.0,30246110.0,69059.0,2747.0,8290.0,151265725.0,6018128.0,18096211.0,48987.0,269.0,13790.0,107276079.0,589385.0,30191889.0,27746.0,26960.0,11667.0,60782507.0,59063720.0,25483854.0,臺股期貨,all,53421.0,45.4,65362.0,55.6,42309.0,36.0,56160.0,47.7,117620.0,48997.0,41.7,55915.0,47.5,38532.0,32.8,44479.0,37.8,TX,105236,21013.0,12819.0,52021.0,33832.0,31008.0,39202.0,-0.15751331193171988
2018-08-29,TX,58333.0,33.0,17887.0,128463474.0,72810.0,39385715.0,76624.0,2723.0,9339.0,169164593.0,6012929.0,20552826.0,52151.0,35.0,18224.0,114852717.0,77263.0,40140807.0,28325.0,26938.0,13055.0,62543495.0,59484244.0,28748796.0,臺股期貨,all,55232.0,43.6,71544.0,56.5,42446.0,33.5,56758.0,44.8,126694.0,50884.0,40.2,61385.0,48.5,38247.0,30.2,44230.0,34.9,TX,113658,26019.0,11923.0,59579.0,37942.0,33560.0,47656.0,-0.2365934305711744
2018-08-30,TX,70425.0,140.0,18875.0,155871534.0,310328.0,41773346.0,80560.0,2740.0,10060.0,177545529.0,6040056.0,22102275.0,65144.0,71.0,17995.0,144195848.0,156807.0,39829017.0,26973.0,26886.0,12944.0,59455421.0,59267250.0,28449780.0,臺股期貨,all,57336.0,44.9,75056.0,58.8,41481.0,32.5,56751.0,44.5,127668.0,57336.0,44.9,64507.0,50.5,33550.0,26.3,42386.0,33.2,TX,114925,29035.0,12118.0,58601.0,41153.0,29566.0,46483.0,-0.288681080527636
2018-08-31,TX,62522.0,18.0,15487.0,137426118.0,39530.0,34040996.0,74391.0,2689.0,10144.0,163949929.0,5927632.0,22296555.0,69626.0,323.0,14428.0,153049142.0,711478.0,31709682.0,27908.0,27140.0,12035.0,61516459.0,59827205.0,26455368.0,臺股期貨,all,56996.0,46.7,72611.0,59.5,41507.0,34.0,55181.0,45.2,122105.0,51549.0,42.2,61629.0,50.5,37797.0,31.0,43293.0,35.5,TX,109952,26512.0,13193.0,55986.0,39705.0,29474.0,42793.0,-0.23789876040438682
2018-09-03,TX,62845.0,0.0,17845.0,138017908.0,0.0,39165563.0,73601.0,2605.0,9246.0,160917669.0,5696614.0,20160427.0,62403.0,519.0,19100.0,137058274.0,1134941.0,41907594.0,26679.0,27575.0,12388.0,58337102.0,60300710.0,27022579.0,臺股期貨,all,57215.0,47.4,72731.0,60.2,41614.0,34.5,54769.0,45.4,120758.0,51043.0,42.3,61193.0,50.7,37534.0,31.1,42833.0,35.5,TX,108763,25001.0,15896.0,54999.0,40897.0,29998.0,39103.0,-0.1655484645175367
2018-09-04,TX,55470.0,377.0,14499.0,121672162.0,829533.0,31810673.0,73946.0,2565.0,8965.0,162670650.0,5644026.0,19663424.0,55879.0,49.0,14168.0,122558053.0,107791.0,31079522.0,27433.0,27207.0,11999.0,60354478.0,59865962.0,26332515.0,臺股期貨,all,56234.0,45.8,72305.0,58.9,41347.0,33.7,54688.0,44.5,122799.0,50545.0,41.2,63921.0,52.1,37219.0,30.3,43022.0,35.0,TX,110101,25430.0,15769.0,56890.0,41199.0,31460.0,41121.0,-0.1698189488486553
2018-09-05,TX,69252.0,10.0,20603.0,152145417.0,22007.0,45256419.0,74146.0,2525.0,8496.0,162325769.0,5529245.0,18545185.0,68738.0,64.0,21561.0,150988031.0,140366.0,47358432.0,27117.0,27221.0,12462.0,59371273.0,59608221.0,27221948.0,臺股期貨,all,55989.0,46.1,71570.0,58.9,41197.0,33.9,54713.0,45.0,121567.0,50344.0,41.4,62961.0,51.8,37387.0,30.8,42646.0,35.1,TX,108931,25754.0,18023.0,57222.0,43777.0,31468.0,39199.0,-0.13510537905001574
2018-09-06,TX,78281.0,24.0,18756.0,170850682.0,52338.0,40925414.0,75394.0,2535.0,7906.0,164317338.0,5526300.0,17175184.0,76977.0,35.0,19432.0,167984525.0,76314.0,42395663.0,27825.0,27242.0,12547.0,60647038.0,59387185.0,27283640.0,臺股期貨,all,57139.0,46.8,73520.0,60.3,41864.0,34.3,54881.0,45.0,121999.0,51230.0,42.0,64838.0,53.1,37717.0,30.9,42962.0,35.2,TX,109226,25853.0,16374.0,54334.0,42227.0,28481.0,37960.0,-0.17445798211064895
2018-09-07,TX,78414.0,4.0,21608.0,170269078.0,8675.0,46896790.0,74661.0,2452.0,7373.0,161900113.0,5318388.0,15934440.0,79657.0,691.0,22900.0,172975598.0,1498683.0,49686632.0,28335.0,27846.0,13222.0,61445707.0,60397597.0,28607939.0,臺股期貨,all,57564.0,47.3,73376.0,60.2,42308.0,34.7,55214.0,45.3,121827.0,51902.0,42.6,61591.0,50.6,34300.0,28.2,40252.0,33.0,TX,108707,27255.0,19689.0,55761.0,46944.0,28506.0,36072.0,-0.13568623231290686
2018-09-10,TX,82746.0,5.0,27683.0,178507211.0,10792.0,59651169.0,68051.0,2444.0,7220.0,146064384.0,5246779.0,15451377.0,94038.0,252.0,27147.0,202880036.0,541035.0,58509553.0,34217.0,28085.0,12533.0,73445923.0,60292646.0,26845217.0,臺股期貨,all,55705.0,44.8,68918.0,55.4,42939.0,34.5,57931.0,46.6,124426.0,51072.0,41.0,58515.0,47.0,38342.0,30.8,47364.0,38.1,TX,111514,21450.0,20696.0,58751.0,42146.0,37301.0,38055.0,-0.012833824105121615
2018-09-11,TX,73832.0,829.0,20442.0,158429314.0,1781022.0,43861999.0,63053.0,2260.0,7770.0,135428696.0,4854850.0,16648651.0,78937.0,367.0,19185.0,169366865.0,788084.0,41158708.0,34324.0,27439.0,11729.0,73725002.0,58944286.0,25141900.0,臺股期貨,all,55061.0,45.9,66430.0,55.4,42997.0,35.9,57349.0,47.8,119892.0,50596.0,42.2,56112.0,46.8,37697.0,31.4,46359.0,38.7,TX,107110,19694.0,23402.0,57840.0,43096.0,38146.0,34438.0,0.06410788381742738
2018-09-12,TX,65692.0,406.0,24426.0,140880978.0,871142.0,52368711.0,59044.0,2312.0,8402.0,126618725.0,4958457.0,17982679.0,69197.0,242.0,23675.0,148395511.0,519541.0,50753500.0,33837.0,27327.0,11582.0,72564123.0,58610805.0,24792476.0,臺股期貨,all,52795.0,43.7,62645.0,51.9,42832.0,35.5,57368.0,47.5,120724.0,48189.0,39.9,51226.0,42.4,37131.0,30.8,45567.0,37.7,TX,107059,20217.0,28052.0,62394.0,48269.0,42177.0,34342.0,0.12557297176010515
2018-09-13,TX,63426.0,446.0,18561.0,136191286.0,957170.0,39857547.0,57746.0,2452.0,9778.0,123764510.0,5255363.0,20924375.0,67215.0,304.0,16869.0,144332607.0,653193.0,36213187.0,37128.0,27325.0,10950.0,79576314.0,58573725.0,23426424.0,臺股期貨,all,51188.0,42.1,60604.0,49.8,45002.0,37.0,60029.0,49.4,121630.0,46351.0,38.1,48868.0,40.2,38962.0,32.0,48068.0,39.5,TX,108654,18360.0,27299.0,61773.0,45659.0,43413.0,34474.0,0.1447072345523125
2018-09-14,TX,84809.0,5449.0,23250.0,183406648.0,11826260.0,50304241.0,69574.0,2555.0,9103.0,151338273.0,5557254.0,19756194.0,73727.0,4371.0,23572.0,159514067.0,9475245.0,51019791.0,37136.0,26350.0,10630.0,80784069.0,57325698.0,23066213.0,臺股期貨,all,52680.0,42.7,66375.0,53.8,43595.0,35.4,58297.0,47.3,123303.0,48091.0,39.0,58924.0,47.8,38103.0,30.9,49943.0,40.5,TX,110725,22290.0,20789.0,56815.0,43079.0,34525.0,36026.0,-0.02641907946845023
2018-09-17,TX,70188.0,14897.0,17808.0,152156970.0,32255151.0,38616975.0,65212.0,2759.0,10301.0,141140524.0,5971435.0,22258114.0,79914.0,14576.0,16491.0,173252484.0,31550225.0,35761567.0,42506.0,26245.0,10529.0,92007749.0,56804357.0,22741538.0,臺股期貨,all,51838.0,41.9,65118.0,52.7,45327.0,36.7,60882.0,49.3,123592.0,47053.0,38.1,54024.0,43.7,39490.0,32.0,52007.0,42.1,TX,110548,22526.0,26632.0,59384.0,49158.0,36858.0,32752.0,0.06914320355651354
2018-09-18,TX,102092.0,8586.0,25936.0,220234802.0,18524198.0,55946249.0,61799.0,2719.0,8274.0,133210780.0,5861167.0,17799857.0,100168.0,8929.0,29085.0,216083016.0,19253676.0,62741432.0,37171.0,26548.0,11787.0,80132558.0,57226871.0,25364300.0,臺股期貨,all,50241.0,42.0,61355.0,51.3,44563.0,37.3,57978.0,48.5,119570.0,45472.0,38.0,51211.0,42.8,38747.0,32.4,49028.0,41.0,TX,106557,21900.0,25557.0,58866.0,47457.0,36966.0,33309.0,0.06212414636632351
2018-09-19,TX,55049.0,699.0,21542.0,119371686.0,1518628.0,46719517.0,50786.0,2677.0,5515.0,110435054.0,5821940.0,11950505.0,48010.0,245.0,23910.0,104093552.0,531760.0,51861624.0,21900.0,26088.0,7560.0,47625266.0,56736052.0,16389959.0,臺股期貨,all,39570.0,43.6,47505.0,52.4,36251.0,40.0,46377.0,51.1,90683.0,36612.0,40.4,40510.0,44.7,29760.0,32.8,37912.0,41.8,TX,105871,14052.0,14539.0,50486.0,28591.0,36434.0,35947.0,0.009646238561185278
2018-09-20,TX,51111.0,77.0,15402.0,111018944.0,167084.0,33445212.0,47085.0,2730.0,6592.0,102134187.0,5922462.0,14264558.0,57445.0,30.0,15265.0,124788732.0,65121.0,33147886.0,24536.0,26094.0,8738.0,53226495.0,56608244.0,18912499.0,臺股期貨,all,40417.0,40.9,47243.0,47.8,37726.0,38.2,48520.0,49.1,98747.0,34617.0,35.1,39982.0,40.5,33761.0,34.2,39894.0,40.4,TX,88802,9449.0,14679.0,43158.0,24128.0,33709.0,28479.0,0.12118263126187497
2018-09-21,TX,64218.0,513.0,18962.0,140076425.0,1124905.0,41368692.0,52044.0,2723.0,7356.0,114190786.0,5975351.0,16094721.0,58009.0,31.0,17182.0,126524703.0,67718.0,37496244.0,23282.0,25605.0,7728.0,51087525.0,56187492.0,16907277.0,臺股期貨,all,42735.0,42.1,50194.0,49.5,36361.0,35.8,47653.0,47.0,101444.0,36010.0,35.5,43469.0,42.9,29639.0,29.2,38877.0,38.3,TX,90273,18143.0,14985.0,47419.0,33128.0,29276.0,32434.0,-0.06659777726227883
2018-09-25,TX,38824.0,36.0,12772.0,85181202.0,79056.0,28022523.0,54494.0,2738.0,7766.0,119631515.0,6011553.0,17003607.0,35975.0,12.0,12988.0,78930422.0,26331.0,28494991.0,22154.0,25596.0,8349.0,48638805.0,56198458.0,18280048.0,臺股期貨,all,43259.0,41.4,51995.0,49.7,36009.0,34.4,47090.0,45.0,104599.0,35986.0,34.4,43336.0,41.4,29359.0,28.1,38386.0,36.7,TX,93387,17448.0,14788.0,49799.0,32236.0,32351.0,35011.0,-0.0534147272033575
2018-09-26,TX,38540.0,18.0,14163.0,84558928.0,39496.0,31072885.0,53535.0,2736.0,7113.0,117462545.0,6003878.0,15564097.0,39577.0,21.0,14100.0,86830033.0,46076.0,30925572.0,22248.0,25597.0,7537.0,48818684.0,56169957.0,16490310.0,臺股期貨,all,43311.0,42.1,52360.0,50.9,35490.0,34.5,45918.0,44.7,102815.0,39510.0,38.4,44023.0,42.8,29373.0,28.6,37747.0,36.7,TX,92018,17048.0,14517.0,48613.0,31565.0,31565.0,34096.0,-0.052064262645794335
2018-09-27,TX,54333.0,15.0,14775.0,119288285.0,32954.0,32441161.0,58051.0,2664.0,8217.0,127463718.0,5850144.0,17996230.0,48294.0,75.0,14653.0,106042138.0,164698.0,32167874.0,20712.0,25585.0,8516.0,45480866.0,56184550.0,18651356.0,臺股期貨,all,46969.0,43.5,56384.0,52.2,35833.0,33.2,45890.0,42.5,108071.0,42458.0,39.3,47300.0,43.8,29274.0,27.1,37277.0,34.5,TX,96454,19075.0,14640.0,53101.0,33715.0,34026.0,38461.0,-0.08352008436752603
2018-09-28,TX,58734.0,8.0,18966.0,129017210.0,17563.0,41650820.0,55738.0,2570.0,9119.0,122103966.0,5630870.0,19930662.0,64106.0,361.0,18782.0,140809067.0,791128.0,41227406.0,23765.0,25844.0,9202.0,52066503.0,56624094.0,20106506.0,臺股期貨,all,46088.0,43.0,56787.0,53.0,36553.0,34.1,46777.0,43.7,107143.0,40672.0,38.0,45650.0,42.6,29522.0,27.6,37692.0,35.2,TX,96503,15333.0,14172.0,48541.0,29505.0,33208.0,34369.0,-0.023917925053047937
2018-10-01,TX,35813.0,44.0,12235.0,78662847.0,96822.0,26888359.0,57739.0,2598.0,10695.0,127074800.0,5718718.0,23484008.0,31426.0,0.0,11610.0,69027517.0,0.0,25510614.0,21379.0,25828.0,10155.0,47056480.0,56852474.0,22292585.0,臺股期貨,all,45657.0,40.7,57803.0,51.5,37217.0,33.2,46941.0,41.8,112255.0,36260.0,32.3,46992.0,41.9,29511.0,26.3,37181.0,33.1,TX,100454,18069.0,13412.0,53588.0,31481.0,35519.0,40176.0,-0.08690378442934986
2018-10-02,TX,48958.0,13.0,20233.0,106945648.0,28354.0,44183205.0,51367.0,2559.0,11136.0,111745399.0,5567872.0,24179119.0,62485.0,491.0,20624.0,136540585.0,1068455.0,45033493.0,29620.0,26267.0,11275.0,64442344.0,57151639.0,24470225.0,臺股期貨,all,44295.0,39.8,54952.0,49.4,40465.0,36.4,53907.0,48.5,111194.0,34990.0,31.5,43417.0,39.0,35171.0,31.6,43548.0,39.2,TX,100456,12471.0,15263.0,49328.0,27734.0,36857.0,34065.0,0.05660071359065845
2018-10-03,TX,59329.0,2.0,17833.0,129056394.0,4342.0,38776587.0,53329.0,2526.0,8168.0,115748066.0,5483441.0,17688102.0,54194.0,241.0,20362.0,117884224.0,523317.0,44283535.0,26441.0,26473.0,10813.0,57392651.0,57467488.0,23416749.0,臺股期貨,all,43617.0,40.2,54220.0,50.0,38977.0,36.0,49307.0,45.5,108382.0,35819.0,33.0,44715.0,41.3,31537.0,29.1,39813.0,36.7,TX,97893,12698.0,15934.0,48656.0,28632.0,35958.0,32722.0,0.06650772772114436
2018-10-04,TX,56775.0,5.0,23161.0,121979598.0,10714.0,49729608.0,46542.0,2447.0,13574.0,99557317.0,5235112.0,29003055.0,73439.0,392.0,19466.0,157838381.0,839708.0,41818317.0,37322.0,26781.0,12673.0,79842253.0,57295115.0,27056959.0,臺股期貨,all,44805.0,37.5,55642.0,46.6,42706.0,35.8,58536.0,49.0,119362.0,32575.0,27.3,38891.0,32.6,37701.0,31.6,47650.0,39.9,TX,107612,11853.0,24718.0,59666.0,36571.0,47813.0,34948.0,0.21561693426742198
2018-10-05,TX,111602.0,22.0,42236.0,235998894.0,46280.0,89218858.0,48028.0,2437.0,16360.0,100942349.0,5122574.0,34354645.0,113103.0,588.0,41038.0,239111744.0,1242853.0,86743150.0,40319.0,27337.0,14232.0,84746593.0,57462262.0,29855930.0,臺股期貨,all,47187.0,37.7,59268.0,47.4,47384.0,37.9,63781.0,51.0,125028.0,32731.0,26.2,39887.0,31.9,41159.0,32.9,50372.0,40.3,TX,112580,13095.0,31120.0,63437.0,44215.0,50342.0,32317.0,0.2841401705629207
2018-10-08,TX,82819.0,980.0,27194.0,173303902.0,2051662.0,56904166.0,49058.0,2779.0,17013.0,102655492.0,5815888.0,35571116.0,83759.0,188.0,26677.0,175267700.0,392862.0,55821858.0,42289.0,26887.0,14392.0,88497594.0,56269001.0,30058609.0,臺股期貨,all,47809.0,37.0,60356.0,46.7,47324.0,36.6,64430.0,49.8,129354.0,36692.0,28.4,40535.0,31.3,36614.0,28.3,46795.0,36.2,TX,116362,13112.0,33679.0,66012.0,46791.0,52900.0,32333.0,0.3115645640186633
2018-10-09,TX,75191.0,745.0,22495.0,157410929.0,1559618.0,47099282.0,49732.0,2949.0,17553.0,104037496.0,6169896.0,36689879.0,75713.0,7.0,21872.0,158511912.0,14674.0,45791145.0,43484.0,26319.0,14284.0,90973861.0,55064544.0,29825216.0,臺股期貨,all,47351.0,36.0,60340.0,45.9,48372.0,36.8,66365.0,50.5,131425.0,32050.0,24.4,39819.0,30.3,36981.0,28.1,43911.0,33.4,TX,117922,14434.0,36660.0,68453.0,51094.0,54019.0,31793.0,0.32468993323886464
2018-10-11,TX,167011.0,2528.0,68888.0,330848875.0,4934931.0,135992687.0,56273.0,3186.0,20404.0,108621715.0,6151039.0,39338580.0,156596.0,5985.0,64564.0,310418055.0,11635566.0,127483480.0,39571.0,30013.0,12823.0,76387411.0,57940828.0,24665176.0,臺股期貨,all,53402.0,42.0,67872.0,53.4,53265.0,41.9,70864.0,55.8,127088.0,39301.0,30.9,46479.0,36.6,41106.0,32.3,50759.0,39.9,TX,116646,17949.0,28840.0,57765.0,46789.0,39816.0,28925.0,0.1885397732190773
2018-10-12,TX,171507.0,6732.0,39389.0,336101029.0,13354419.0,77367625.0,64995.0,3228.0,18231.0,129395870.0,6428293.0,36234387.0,163063.0,3824.0,40197.0,319688871.0,7530656.0,79033440.0,38648.0,27147.0,11519.0,76947417.0,54045466.0,22843564.0,臺股期貨,all,54696.0,44.0,69167.0,55.6,50348.0,40.5,67911.0,54.6,124443.0,42037.0,33.8,50242.0,40.4,38493.0,30.9,49095.0,39.5,TX,113963,19109.0,27284.0,50269.0,46393.0,31160.0,22985.0,0.16262507708528118
2018-10-15,TX,125397.0,13570.0,23570.0,248146256.0,26815001.0,46628633.0,69997.0,3176.0,17656.0,137957497.0,6259402.0,34761769.0,125238.0,13726.0,24671.0,247885524.0,27082100.0,48798080.0,43491.0,27251.0,12141.0,85744485.0,53685945.0,23855133.0,臺股期貨,all,56924.0,43.9,73448.0,56.7,48255.0,37.3,66732.0,51.5,129522.0,44038.0,34.0,57504.0,44.4,37228.0,28.7,48395.0,37.4,TX,118789,18712.0,28468.0,50025.0,47180.0,31313.0,21557.0,0.1950224887556222
2018-10-16,TX,145235.0,9805.0,35016.0,287964684.0,19454957.0,69459780.0,79873.0,3190.0,19335.0,158474822.0,6321911.0,38341636.0,144380.0,9694.0,35198.0,286320970.0,19195784.0,69833161.0,52512.0,27154.0,13536.0,104250153.0,53810916.0,26795084.0,臺股期貨,all,64829.0,46.7,84167.0,60.7,53280.0,38.4,77075.0,55.5,138751.0,51257.0,36.9,63462.0,45.7,53280.0,38.4,57733.0,41.6,TX,128109,16629.0,26534.0,47490.0,43163.0,30861.0,20956.0,0.20857022531059172
2018-10-17,TX,92617.0,571.0,39035.0,185467979.0,1146071.0,78290934.0,61610.0,3272.0,10258.0,122766507.0,6521096.0,20381823.0,92782.0,1990.0,39185.0,185952622.0,3958497.0,78568634.0,29659.0,28655.0,9015.0,59106375.0,57109127.0,17871363.0,臺股期貨,all,49938.0,48.4,60702.0,58.9,51227.0,49.7,63918.0,62.0,103073.0,44368.0,43.0,49030.0,47.6,42314.0,41.1,47257.0,45.8,TX,127753,10794.0,16972.0,42855.0,27766.0,32061.0,25883.0,0.14416054136040135
2018-10-18,TX,75945.0,26.0,18110.0,150774594.0,51412.0,35946866.0,56639.0,3295.0,10830.0,111932424.0,6512897.0,21358534.0,77470.0,307.0,18002.0,153802746.0,607167.0,35725531.0,26213.0,28959.0,9479.0,51810027.0,57240179.0,18657323.0,臺股期貨,all,48786.0,47.4,57851.0,56.2,47595.0,46.2,60552.0,58.8,102950.0,42821.0,41.6,45665.0,44.4,38714.0,37.6,43948.0,42.7,TX,94296,10100.0,19826.0,38107.0,29926.0,28007.0,18281.0,0.25522869813944943
2018-10-19,TX,100259.0,24.0,23154.0,197241305.0,47459.0,45569384.0,58271.0,3311.0,11054.0,115368751.0,6556442.0,21842281.0,96474.0,107.0,23125.0,189865714.0,210011.0,45486056.0,24055.0,29058.0,9636.0,47631242.0,57540484.0,19004223.0,臺股期貨,all,47351.0,45.2,57626.0,55.0,45909.0,43.8,59744.0,57.0,104810.0,41027.0,39.1,46311.0,44.2,36654.0,35.0,43919.0,41.9,TX,96022,9546.0,17647.0,38100.0,27193.0,28554.0,20453.0,0.2126246719160105
