Date,open,high,low,close,adj_close,volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,profit_or_loss_after_10_days
2023-05-25,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,184.47000122070312,96870700,184.42999877929688,177.375,171.6814987182617,178.55919952392577,174.47139953613282,,59.490254592694406,188.93106565271236,171.6814987182617,154.43193178381105,2.6260333708738415,0.06299846251731978,2.5630349083565216,7.042420292308026,59.92999267578125
2023-05-26,184.6199951171875,198.60000610351562,184.52999877929688,193.1699981689453,193.1699981689453,162061500,187.03599853515624,179.8940002441406,173.1244987487793,178.73999938964843,175.32209953308106,,65.79042438452893,192.37811864044642,173.1244987487793,153.8708788571122,3.6316525611910606,0.7767292822520679,2.8549232789389927,7.548676334486916,56.660003662109375
2023-05-30,200.10000610351562,204.47999572753906,197.52999877929688,201.16000366210938,201.16000366210938,128818700,189.49400024414064,183.375,175.09099884033202,179.16059936523436,176.19729957580566,,70.35096168846567,197.15722107062498,175.09099884033202,153.02477661003905,5.015523845809497,1.6244881949635537,3.3910356508459434,7.817342136208832,57.54998779296875
2023-05-31,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,203.92999267578125,150711700,193.1259979248047,187.11599884033203,177.2719985961914,179.57419921875,177.13319953918457,,71.75668438571967,201.5728841168162,177.2719985961914,152.9711130755666,6.26356430241816,2.552303416454475,3.7112608859636853,7.889674971554965,52.860015869140625
2023-06-01,202.58999633789062,209.8000030517578,199.3699951171875,207.52000427246094,207.52000427246094,148029900,198.05,190.48199920654298,179.61749877929688,179.77299926757811,178.07779960632325,,73.5096720842787,205.999149348452,179.61749877929688,153.23584821014177,7.456376818272133,3.533118096818007,3.9232587214541264,8.071127326056061,48.37998962402344
2023-06-02,210.14999389648438,217.25,209.75,213.97000122070312,213.97000122070312,164129000,203.95,194.18999938964845,182.25599899291993,180.2293994140625,179.0197996520996,,76.34984932108071,211.17524454500582,182.25599899291993,153.33675344083403,8.82047325456142,4.590589128366689,4.229884126194731,8.18961792616199,46.57000732421875
2023-06-05,217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,217.61000061035156,151143100,208.83800048828124,197.93699951171874,184.6334991455078,180.73719940185546,180.00739967346192,,77.79663246725111,216.78851945766846,184.6334991455078,152.47847883334717,10.079061886673827,5.688283680028117,4.39077820664571,8.12750179325254,56.84001159667969
2023-06-06,216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,221.30999755859375,146911600,212.8679992675781,201.18099975585938,187.10949935913087,181.35519927978515,180.98829963684082,,79.1901824187315,222.4006455811094,187.10949935913087,151.81835313715234,11.24543094888179,6.799713133798852,4.445717815082938,8.21696629964968,38.149993896484375
2023-06-07,228.0,230.8300018310547,223.1999969482422,224.57000732421875,224.57000732421875,185710800,216.99600219726562,205.06100006103514,189.88050003051757,182.01039947509764,181.99839973449707,,80.35982015478032,227.70774400738838,189.88050003051757,152.05325605364675,12.291157563551792,7.898002019749439,4.393155543802353,8.310040440564771,40.03997802734375
2023-06-08,224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,234.86000061035156,164489700,222.46400146484376,210.2570007324219,193.1965003967285,182.92379943847655,183.1229997253418,,83.5103001274569,234.43319039521998,193.1965003967285,151.95981039823704,13.791243035892961,9.076650222978143,4.714592812914818,8.589323353431796,21.740005493164062
2023-06-09,249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,244.39999389648438,199882300,228.55,216.25,196.8125,183.93419921875,184.252099609375,,85.78667873873714,242.45613084253182,196.8125,151.16886915746818,15.570383619260411,10.375396902234597,5.194986717025815,9.23008579665765,-3.3499908447265625
2023-06-12,247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,249.8300018310547,150337900,234.99400024414064,221.91600036621094,200.90500030517578,185.02519927978517,185.46259963989257,,86.89556528709392,250.01971542248813,200.90500030517578,151.79028518786342,17.220019938681986,11.744321509524074,5.475698429157912,9.040080191483444,0.3800048828125
2023-06-13,253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,258.7099914550781,162384300,242.4739990234375,227.6709991455078,205.52299957275392,186.05019897460937,186.7779995727539,,88.4786097320462,258.02467047593575,205.52299957275392,153.02132866957209,19.024605743693,13.20037835635786,5.824227387335142,9.097930952429381,-2.470001220703125
2023-06-14,260.1700134277344,261.57000732421875,250.5,256.7900085449219,256.7900085449219,170575500,248.91799926757812,232.95700073242188,210.03649978637696,187.29059906005858,188.01169967651367,,86.057941025075,263.8542777433315,210.03649978637696,156.21872182942244,20.06848936739351,14.57400055856499,5.494488808828521,9.238793550414337,0.709991455078125
2023-06-15,248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,255.89999389648438,160171200,253.1259979248047,237.7949996948242,214.13849945068358,188.5569989013672,189.1331996154785,,84.89841336015543,268.801026094731,214.13849945068358,159.47597280663615,20.586647854264783,15.776530017704948,4.810117836559835,9.41173821973463,5.8699951171875
2023-06-16,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,260.5400085449219,167563700,256.3540008544922,242.4520004272461,218.32099990844728,190.0573989868164,190.29969970703124,,85.9604743987726,273.73894318207965,218.32099990844728,162.9030566348149,21.128150425856774,16.846854099335314,4.28129632652146,9.289472075970101,19.279998779296875
2023-06-20,261.5,274.75,261.1199951171875,274.45001220703125,274.45001220703125,165611200,261.2780029296875,248.13600158691406,223.0365005493164,191.84519927978516,191.59989990234374,,88.55830018858988,280.66236362921325,223.0365005493164,165.41063746941956,22.421257856122992,17.96173485069285,4.4595230054301425,9.640937745906388,8.029998779296875
2023-06-21,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,259.4599914550781,211797100,261.4280029296875,251.9510009765625,226.56600036621094,193.34419921875,192.5917997741699,,72.90296247605498,284.0357727612436,226.56600036621094,169.09622797117825,21.983078171917924,18.766003514937864,3.21707465698006,10.324441582275798,17.08001708984375
2023-06-22,250.77000427246094,265.0,248.25,264.6099853515625,264.6099853515625,166875900,262.99199829101565,255.9549987792969,230.50799942016602,194.9005990600586,193.4588996887207,,74.56648511486405,287.0519965571584,230.50799942016602,173.9640022831736,21.800081315101664,19.372819074970625,2.4272622401310393,10.78341004068467,9.82000732421875
2023-06-23,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,256.6000061035156,176584100,263.1320007324219,258.1289993286133,234.19300003051757,196.42179931640624,194.35829971313476,,67.61381383926334,287.3508857935846,234.19300003051757,181.0351142674505,20.7693010306852,19.65211546611354,1.1171855645716597,10.856736630621814,13.009979248046875
2023-06-26,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,241.0500030517578,179990600,259.23399963378904,257.79400024414065,237.02200012207032,197.52479949951172,195.0365997314453,,56.5836331937707,285.07068614661955,237.02200012207032,188.9733140975211,18.48456636462683,19.418605645816196,-0.9340392811893672,11.343398169073494,28.740005493164062
2023-06-27,243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,250.2100067138672,164968200,254.38599853515626,257.8320007324219,239.8740005493164,198.82899963378907,195.72459976196288,,60.65539388622662,283.76392754232216,239.8740005493164,195.98407355631065,17.214594296007164,18.97780337585439,-1.7632090798472255,11.21458353457773,21.779983520507812
2023-06-28,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,256.239990234375,159770800,253.74199829101562,257.5850006103516,242.62799987792968,200.21299957275392,196.40429962158203,,63.10820293703746,283.24575529254037,242.62799987792968,202.010244463319,16.50444854820026,18.483132410323563,-1.9786838621233045,11.198542245905326,21.660003662109375
2023-06-29,258.0299987792969,260.739990234375,253.61000061035156,257.5,257.5,131283400,252.32000122070312,257.6559997558594,245.30650024414064,201.67679962158203,197.07949966430664,,63.618591015746404,282.2636744234064,245.30650024414064,208.34932606487484,15.860495267852116,17.958604981829275,-2.098109713977159,10.907931344342334,23.8800048828125
2023-06-30,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,261.7699890136719,112267600,253.35399780273437,258.2429992675781,248.01899948120118,203.30039947509766,197.749599609375,,65.36721203604895,281.2612549973619,248.01899948120118,214.77674396504045,15.515852986415268,17.470054582746474,-1.954201596331206,10.6252228345344,28.610015869140625
2023-07-03,276.489990234375,284.25,275.1099853515625,279.82000732421875,279.82000732421875,119685900,261.1079986572266,260.17099914550784,251.31149978637694,205.63699951171876,198.57969970703124,,71.58457132419286,283.4374905449678,251.31149978637694,219.1855090277861,16.50890276805208,17.277824219807595,-0.7689214517555136,11.471993416805379,13.519989013671875
2023-07-05,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,282.4800109863281,131530900,267.56199951171874,260.9739990234375,254.55500030517578,207.9849996948242,199.3915998840332,,72.37172856773553,285.4926005434173,254.55500030517578,223.61740006693424,17.310991603997877,17.284457696645653,0.026533907352224162,11.098993887033567,8.779998779296875
2023-07-06,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,276.5400085449219,120332100,271.62200317382815,262.6820007324219,257.3165008544922,210.2647998046875,200.08379989624024,,67.85154475296318,285.6405832456662,257.3165008544922,228.99241846331816,17.268286176960032,17.28122339270853,-0.012937215748497266,10.991923331068,-13.6400146484375
2023-07-07,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,274.42999267578125,113602000,275.00800170898435,263.66400146484375,259.8095001220703,212.53999969482422,200.85919982910156,,66.26819779671669,284.7394262083482,259.8095001220703,234.87957403579236,16.86971756875724,17.19892222791827,-0.32920465916103225,10.707500933536355,-14.410003662109375
2023-07-10,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,269.6099853515625,119425400,276.5760009765625,264.9649993896484,261.54699935913084,214.85719940185547,201.6088996887207,,62.67048831623801,284.000061449674,261.54699935913084,239.0939372685877,15.980699213746078,16.95527762508383,-0.9745784113377525,10.829821074723492,-0.54998779296875
2023-07-11,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,269.7900085449219,91972400,274.57000122070315,267.83899993896483,262.8165000915527,217.04919952392578,202.21429977416992,,62.75182591845167,284.0880526823612,262.8165000915527,241.54494750074423,15.116419455714748,16.587505991210016,-1.4710865354952674,10.379833767907305,-4.510009765625
2023-07-12,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,271.989990234375,95672100,272.4719970703125,270.0169982910156,263.92449951171875,219.2027993774414,202.79179962158204,,63.79016892865636,284.6770669584042,263.92449951171875,243.17193206503325,14.442507421592836,16.15850627728658,-1.7159988556937442,10.11912996082464,-7.639984130859375
2023-07-13,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,277.8999938964844,112681500,272.743994140625,272.18299865722656,264.8839996337891,221.52419921875,203.55039962768555,,66.49245793279286,286.3458533164834,264.8839996337891,243.4221459510948,14.221379967089092,15.771081015247082,-1.5497010481579903,10.02847825673114,-22.189987182617188
2023-07-14,277.010009765625,285.29998779296875,276.30999755859375,281.3800048828125,281.3800048828125,119771100,274.1339965820313,274.5709991455078,266.1134994506836,223.9455993652344,204.28109970092774,,68.00652215236008,288.38198803397677,266.1134994506836,243.84501086739047,14.163672667260869,15.44959934564984,-1.2859266783889716,9.954300540848559,-14.94000244140625
2023-07-17,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,290.3800048828125,131569600,278.2880004882812,277.4320007324219,267.8375,226.5409994506836,205.21119979858398,,71.5827878137188,291.9394997146396,267.8375,243.7355002853603,14.674999738138922,15.294679424147656,-0.6196796860087339,10.018279509610492,-22.95001220703125
2023-07-18,290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,293.3399963378906,112434700,282.997998046875,278.78399963378905,269.4774993896484,229.18379943847657,206.1359997558594,,72.66501824026618,295.7372173210686,269.4774993896484,243.21778145822825,15.144500325834372,15.264643604484998,-0.12014327865062668,9.96340240178117,-32.269989013671875
2023-07-19,296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,291.260009765625,142355400,286.852001953125,279.66199951171876,270.3179992675781,231.60779968261718,207.02789978027343,,70.62948104642707,298.1872906215149,270.3179992675781,242.44870791364133,15.173830913553672,15.246481066298733,-0.07265015274506048,9.949589339600374,-37.15000915527344
2023-07-20,279.55999755859375,280.92999267578125,261.20001220703125,262.8999938964844,262.8999938964844,175158300,283.852001953125,278.297998046875,270.48999938964846,233.42999969482423,207.68809967041017,,50.04483046545509,298.130642623995,270.48999938964846,242.8493561553019,12.761552120484282,14.749495277135843,-1.9879431566515606,11.386047069528473,-3.579986572265625
2023-07-21,268.0,268.0,255.8000030517578,260.0199890136719,260.0199890136719,161050100,279.5799987792969,276.85699768066405,270.26049957275393,235.24739959716797,208.21199951171874,,48.499000538757095,298.1675558163212,270.26049957275393,242.35344332918666,10.496415330470711,13.898879287802817,-3.402463957332106,11.444186346579453,-6.1599884033203125
2023-07-24,255.85000610351562,269.8500061035156,254.1199951171875,269.05999755859375,269.05999755859375,136508500,275.3159973144531,276.8019989013672,270.8834991455078,237.2577996826172,208.84549942016602,,53.368072121575196,298.09044125526447,270.8834991455078,243.67655703575116,9.323258523297511,12.983755134901756,-3.6604966116042448,11.750316677990073,-17.610000610351562
2023-07-25,272.3800048828125,272.8999938964844,265.0,265.2799987792969,265.2799987792969,112757300,269.70399780273436,276.3509979248047,272.0949989318848,239.12179962158203,209.47059936523436,,51.18879283071852,295.81459246697096,272.0949989318848,248.3754053967986,7.996332250117632,11.98627055794493,-3.9899383078272983,11.475293622168238,-15.580001831054688
2023-07-26,263.25,268.0400085449219,261.75,264.3500061035156,264.3500061035156,95856200,264.3219970703125,275.5869995117188,272.8019989013672,241.04919982910155,210.2050994873047,,50.64088785971259,294.63834767006296,272.8019989013672,250.96565013267147,6.791403905254924,10.94729722740693,-4.155893322152005,11.10491611665064,-22.160003662109375
2023-07-27,268.30999755859375,269.1300048828125,255.3000030517578,255.7100067138672,255.7100067138672,103697300,262.8839996337891,273.36800079345704,272.7754997253418,242.8363998413086,210.78429962158202,,45.7423375355834,294.69331284374476,272.7754997253418,250.85768660693878,5.080746089390459,9.773986999803636,-4.693240910413177,11.29956509625093,-10.370010375976562
2023-07-28,259.8599853515625,267.25,258.2300109863281,266.44000244140625,266.44000244140625,111446000,264.1680023193359,271.8740005493164,273.2224998474121,244.8347998046875,211.51059967041016,,51.95762540643006,294.2213289160018,273.2224998474121,252.2236707788224,4.538540951643483,8.726897790171606,-4.188356838528122,11.316738538385351,-23.790008544921875
2023-07-31,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,267.42999267578125,84582200,263.8420013427734,269.5789993286133,273.50550003051757,246.7061996459961,212.30779953002929,,52.498286957077234,294.02644281647713,273.50550003051757,252.98455724455798,4.1409886720865074,7.809715966554586,-3.668727294468079,10.886970627998451,-27.669998168945312
2023-08-01,266.260009765625,266.4700012207031,260.25,261.07000732421875,261.07000732421875,83166000,263.0000030517578,266.3520004272461,272.56800003051757,248.3897998046875,213.09849960327148,,48.70606334580137,293.5572154308575,272.56800003051757,251.5787846301776,3.2749760754760473,6.902767988338878,-3.627791912862831,10.622186488554364,-28.110000610351562
2023-08-02,255.57000732421875,259.5199890136719,250.49000549316406,254.11000061035156,254.11000061035156,101752900,260.952001953125,262.6369995117187,271.1494995117188,249.86919982910158,213.91039962768554,,44.88496737244307,293.08095054706524,271.1494995117188,249.2180484763723,2.0039403023761793,5.923002451146338,-3.919062148770159,10.619173298732958,-28.509994506835938
2023-08-03,252.0399932861328,260.489990234375,252.0,259.32000732421875,259.32000732421875,97569100,261.6740020751953,262.2790008544922,270.2884994506836,251.27820007324217,214.76919967651367,,48.16331813447847,292.65363123323334,270.2884994506836,247.92336766813386,1.4008906988898957,5.01858010069505,-3.617689401805154,10.467088794135961,-40.100006103515625
2023-08-04,260.9700012207031,264.7699890136719,253.11000061035156,253.86000061035156,253.86000061035156,99242600,259.1580017089844,261.66300201416016,269.25999984741213,252.64,215.5629997253418,,45.13345175646925,292.63769424865177,269.25999984741213,245.8823054461725,0.47689528081986055,4.110243136720012,-3.6333478559001513,10.552295909077701,-38.3699951171875
2023-08-07,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,251.4499969482422,111097900,255.96200256347657,259.902001953125,268.3520004272461,254.01100006103516,216.24489974975586,,43.82300775451433,292.981931129803,268.3520004272461,243.72206972468916,-0.4447184617202993,3.19925081703195,-3.643969278752249,10.591418065823266,-20.169998168945312
2023-08-08,247.4499969482422,250.9199981689453,245.00999450683594,249.6999969482422,249.6999969482422,96642200,253.68800048828126,258.34400177001953,267.3474998474121,255.31559997558594,216.93739974975585,,42.85008877902448,293.26589628778,267.3474998474121,241.42910340704424,-1.301313633662346,2.2991379268930907,-3.600451560555437,10.294888378364908,-16.509994506835938
2023-08-09,250.8699951171875,251.10000610351562,241.89999389648438,242.19000244140625,242.19000244140625,101596300,251.3040008544922,256.1280014038086,265.85750045776365,256.29600006103516,217.5179997253418,,38.862657250445956,293.87806920758646,265.85750045776365,237.8369317079408,-2.5566933030094106,1.3279716809125905,-3.884664983922001,10.21668293755536,-5.3300018310546875
2023-08-10,245.39999389648438,251.8000030517578,243.0,245.33999633789062,245.33999633789062,109498600,248.50799865722655,255.09100036621095,264.229500579834,257.1795999145508,218.17009963989258,,41.32881661059221,293.034708512962,264.229500579834,235.42429264670594,-3.2598352026015505,0.41041030420976243,-3.670245506811313,10.173348485612232,-15.300003051757812
2023-08-11,241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,242.64999389648438,98866600,246.26599731445313,252.71199951171874,262.2930000305176,257.95399993896484,218.7640995788574,,39.85047196564564,291.4314098829923,262.2930000305176,233.15459017804292,-3.988167823504142,-0.4693053213330184,-3.5188625021711237,9.96953731274205,-4.05999755859375
2023-08-14,235.6999969482422,240.66000366210938,233.75,239.75999450683594,239.75999450683594,98595300,243.92799682617186,249.94499969482422,259.7619995117187,258.59879974365236,219.18589950561523,,38.26676708316341,287.46027334778546,259.7619995117187,232.063725675652,-4.743890850183192,-1.3242224271030532,-3.4196684230801386,9.89314135443793,-0.9399871826171875
2023-08-15,238.72999572753906,240.5,232.61000061035156,232.9600067138672,232.9600067138672,88197600,240.5799987792969,247.13399963378907,256.7430000305176,258.9785998535156,219.60399963378907,,34.76579962107589,282.21671062483864,256.7430000305176,231.26928943619654,-5.824369275081011,-2.2242517966986446,-3.6001174783823666,9.750059785524396,24.219985961914062
2023-08-16,228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,225.60000610351562,112484500,237.26199951171876,244.28300018310546,253.45999984741212,259.1383999633789,219.9377996826172,,31.415632235534797,277.15577990570347,253.45999984741212,229.76421978912077,-7.1916459327346445,-3.2177306239058447,-3.9739153088287997,9.66719811069341,31.29998779296875
2023-08-17,226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,219.22000122070312,120718400,232.03800048828126,240.27299957275392,251.27600021362304,259.0966000366211,220.22589965820313,,28.822778755274914,278.8271050668134,251.27600021362304,223.72489536043273,-8.689864262770413,-4.312157351678758,-4.377706911091655,9.541684221508836,38.8599853515625
2023-08-18,214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,215.49000549316406,135813700,226.6060028076172,236.43600006103514,249.04950103759765,258.915,220.46269973754883,,27.399011274459244,280.35557392941183,249.04950103759765,217.74342814578347,-10.062201767271404,-5.462166234797287,-4.6000355324741165,9.350135392140459,29.519989013671875
2023-08-21,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,231.27999877929688,135702700,224.91000366210938,234.41900024414062,247.1605010986328,258.8433999633789,220.88359970092773,,40.743388967899875,277.9641366751056,247.1605010986328,216.35686552216006,-9.763125398772758,-6.322358067592381,-3.4407673311803766,9.87083996339103,25.209991455078125
2023-08-22,240.25,240.82000732421875,229.5500030517578,233.19000244140625,233.19000244140625,130597900,224.95600280761718,232.76800079345702,245.55600128173828,258.6192001342773,221.27669967651366,,42.129038583674784,275.754312714414,245.55600128173828,215.35768984906252,-9.265180653840304,-6.910922584841965,-2.3542580689983383,9.970780271181738,18.729995727539062
2023-08-23,229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,236.86000061035156,101077600,227.20800170898437,232.23500061035156,244.18150100708007,258.3598001098633,221.69249969482422,,44.80002587063385,273.3167403479861,244.18150100708007,215.046261666174,-8.476703513662954,-7.224078770606163,-1.2526247430567912,9.950724711912061,14.6300048828125
2023-08-24,238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,230.0399932861328,99777400,229.37200012207032,230.7050003051758,242.89800033569335,257.78640014648437,221.91829956054687,,41.01189769261776,272.1501427344325,242.89800033569335,213.6458579369542,-8.3063963269812,-7.440542281881171,-0.8658540451000301,10.007101910572917,18.460006713867188
2023-08-25,231.30999755859375,239.0,230.35000610351562,238.58999633789062,238.58999633789062,106612200,233.99199829101562,230.29900054931642,241.50550003051757,257.4223999023437,222.35649948120118,,47.055968220666365,268.7231085510398,241.50550003051757,214.28789150999535,-7.396253457765738,-7.431684517058084,0.035431059292346134,9.932309396522509,34.989990234375
2023-08-28,242.5800018310547,244.3800048828125,235.35000610351562,238.82000732421875,238.82000732421875,107673700,235.5,230.2050018310547,240.07500076293945,257.08080017089844,222.81889953613282,,47.212665632872685,264.5625366003909,240.07500076293945,215.58746492548804,-6.580542316789945,-7.261456077004456,0.6809137602145112,9.867858638149249,28.660003662109375
2023-08-29,238.5800018310547,257.4800109863281,237.77000427246094,257.17999267578125,257.17999267578125,134047600,240.297998046875,232.6270004272461,239.88050003051757,257.01359985351564,223.53549942016602,,57.91897044998401,263.7519511555936,239.88050003051757,216.00904890544155,-4.401846240210887,-6.689534109645742,2.2876878694348557,10.570869214986244,14.1199951171875
2023-08-30,254.1999969482422,260.510009765625,250.58999633789062,256.8999938964844,256.8999938964844,121988400,244.30599670410157,235.75699920654296,240.0199996948242,256.6625994873047,224.25389938354493,,57.72668122311936,264.2523176840707,240.0199996948242,215.78768170557774,-2.6670632196987185,-5.885039931656338,3.2179767119576193,10.524379515896825,19.1400146484375
2023-08-31,255.97999572753906,261.17999267578125,255.0500030517578,258.0799865722656,258.0799865722656,108861700,249.91399536132812,239.64299774169922,239.95799865722657,256.63499938964844,224.98959930419923,,58.35418072740999,263.998057411751,239.95799865722657,215.91793990270213,-1.1833783808339717,-4.944707621491864,3.7613292406578926,10.210494523620156,16.310028076171875
2023-09-01,257.260009765625,259.0799865722656,242.00999450683594,245.00999450683594,245.00999450683594,132272500,251.1979949951172,242.5949966430664,239.51549835205077,256.2429995727539,225.57179931640624,,49.57609095407319,262.83057072150024,239.51549835205077,216.2004259826013,-1.0500818954234319,-4.165782476278178,3.115700580854746,10.700458633749408,20.270004272460938
2023-09-05,245.0,258.0,244.86000061035156,256.489990234375,256.489990234375,129469600,254.73199157714845,245.11599578857422,239.76749801635742,256.2407992553711,226.33129928588866,,55.85723382860975,263.6940273897023,239.76749801635742,215.84096864301256,-0.017897446874457046,-3.3362054703974335,3.3183080235229765,10.874711544885054,10.010009765625
2023-09-06,255.13999938964844,255.38999938964844,245.05999755859375,251.9199981689453,251.9199981689453,116959800,253.67999267578125,246.98899536132814,239.87849807739258,256.45819915771483,226.9914993286133,,53.02554389875096,264.00804985078213,239.87849807739258,215.74894630400303,0.42644026055126005,-2.583676324207695,3.010116584758955,10.914374482806211,10.669998168945312
2023-09-07,245.07000732421875,252.80999755859375,243.27000427246094,251.49000549316406,251.49000549316406,115312900,252.59799499511718,248.45199584960938,240.34349822998047,256.4837991333008,227.6563993835449,,52.75455187675704,264.9862898458951,240.34349822998047,215.70070661406584,0.7354069659016886,-1.9198596661858183,2.655266632087507,10.81620439732954,4.209991455078125
2023-09-08,251.22000122070312,256.5199890136719,246.6699981689453,248.5,248.5,118367700,250.68199768066407,250.2979965209961,240.50149841308593,256.3289993286133,228.2709994506836,,50.810014463409324,265.3103683581352,240.50149841308593,215.69262846803667,0.7305752345602912,-1.3897726860365962,2.1203479205968874,10.747189143572186,-3.6199951171875
2023-09-11,264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,273.5799865722656,174667900,256.39599609375,253.7969955444336,242.047998046875,256.6505990600586,229.1636993408203,,63.09726930775571,270.7503925931852,242.047998046875,213.34560350056478,2.719146735888785,-0.56798880165152,3.287135537540305,11.861676069282433,-26.589981079101562
2023-09-12,270.760009765625,278.3900146484375,266.6000061035156,267.4800109863281,267.4800109863281,135999900,258.5940002441406,256.66299591064455,243.43399887084962,256.7647994995117,230.03259948730468,,59.222462005151456,274.1659679575593,243.43399887084962,212.70202978413994,3.759549184651007,0.29751879560898553,3.4620303890420216,11.856556960399535,-23.360015869140625
2023-09-13,270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,271.29998779296875,111673700,262.4699981689453,258.07499542236326,245.3509979248047,256.5943991088867,231.11569931030274,,60.84410056324303,277.9564598573652,245.3509979248047,212.74553599224419,4.836562937519801,1.2053276239911488,3.631235313528652,11.545374320370996,-30.79998779296875
2023-09-14,271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,276.0400085449219,107709800,267.3799987792969,259.988996887207,247.872998046875,256.4655990600586,232.22529937744142,,62.819921416599364,281.75539684560454,247.872998046875,213.9905992481455,6.003380918555479,2.1649382829040147,3.838442635651464,11.16998887086905,-29.660003662109375
2023-09-15,277.54998779296875,278.9800109863281,271.0,274.3900146484375,274.3900146484375,133422800,272.55800170898436,261.61999969482423,250.63149871826172,256.4225991821289,233.3436994934082,,61.65365975390039,283.7073393425812,250.63149871826172,217.55565809394227,6.71751650832482,3.075453927988176,3.642062580336644,10.942133307687556,-24.170013427734375
2023-09-18,271.1600036621094,271.44000244140625,263.760009765625,265.2799987792969,265.2799987792969,101543300,270.89800415039065,263.6470001220703,253.12099838256836,256.2395993041992,234.38979949951172,,55.524451634621194,282.5344578914527,253.12099838256836,223.70753887368406,6.473746641707521,3.755112470732045,2.718634170975476,10.91983842019648,-13.67999267578125
2023-09-19,264.3500061035156,267.8500061035156,261.20001220703125,266.5,266.5,103704000,270.702001953125,264.6480010986328,254.88199844360352,256.17739959716795,235.51729949951172,,56.153103460970975,283.0447539824835,254.88199844360352,226.71924290472356,6.306305998667881,4.2653511763192125,2.0409548223486684,10.614849525645615,-19.970001220703125
2023-09-20,267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,262.5899963378906,122514600,268.9600036621094,265.71500091552736,256.35199813842775,256.03339935302733,236.54129943847656,,53.54107709652164,282.8524002358932,256.35199813842775,229.85159604096233,5.791344450606232,4.570549831176616,1.2207946194296158,10.675931789578295,-1.42999267578125
2023-09-21,257.8500061035156,260.8599853515625,254.2100067138672,255.6999969482422,255.6999969482422,119531000,264.8920013427734,266.13600006103513,257.29399795532225,255.7075994873047,237.45519943237304,,49.1981800631979,282.250345530455,257.29399795532225,232.33765038018956,4.772256739980833,4.610891212937459,0.16136552704337337,10.51193592061009,4.3499908447265625
2023-09-22,257.3999938964844,257.7900085449219,244.47999572753906,244.8800048828125,244.8800048828125,127524100,258.98999938964846,265.7740005493164,258.03599853515624,255.04719970703124,238.28569946289062,,43.26338931629451,280.4610362285055,258.03599853515624,235.61096084180693,3.056308235097788,4.299974617369525,-1.243666382271737,10.711798556093855,15.649993896484375
2023-09-25,243.3800048828125,247.10000610351562,238.30999755859375,246.99000549316406,246.99000549316406,104636600,255.33200073242188,263.11500244140626,258.45599899291994,254.35939971923827,239.15249954223634,,44.66521786286327,279.6915848378054,258.45599899291994,237.22041314803448,1.8453935493616598,3.809058403767952,-1.963664854406292,10.574527841010141,12.680007934570312
