date,open,high,low,close,spread,spread_per,volume,settlement_price,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,stoch_slowk,stoch_slowd,profit_or_loss_after_20_days
2023-03-16,15194.0,15305.0,15150.0,15227.0,-103.0,-0.67,115384,15226.0,15382.2,15573.0,15536.05,15141.54,14526.93,,42.45796497710483,15864.607742261625,15536.05,15207.492257738373,47.905626855465016,124.30784638791447,-76.40221953244945,185.54767998349456,6.874478322777122,14.630230677058213,663.0
2023-03-17,15310.0,15418.0,15298.0,15403.0,177.0,1.16,91820,15405.0,15366.0,15551.4,15538.15,15162.06,14552.27,,49.07664334597208,15862.71819006198,15538.15,15213.58180993802,37.680788456134906,106.98243480155855,-69.30164634542365,185.93713141324494,15.812343496833192,12.407530154989336,375.0
2023-03-20,15454.0,15477.0,15352.0,15373.0,-32.0,-0.21,79652,15370.0,15336.6,15511.3,15529.5,15185.72,14574.34,,48.0618449579802,15861.89705173174,15529.5,15197.10294826826,26.847302092486643,90.95540825974417,-64.10810616725753,181.58447916944172,25.225021142926263,15.970614320845504,358.0
2023-03-21,15464.0,15517.0,15425.0,15455.0,85.0,0.55,73240,15455.0,15357.2,15469.4,15530.6,15209.92,14599.08,,51.04178660391464,15861.856033907223,15530.6,15199.343966092778,24.59488625666563,77.68330385912847,-53.08841760246284,178.8998735144816,36.05422657162426,25.697197070461215,160.0
2023-03-22,15589.0,15725.0,15568.0,15712.0,257.0,1.66,79375,15715.0,15434.0,15462.1,15540.1,15238.1,14625.17,,58.98456609685048,15880.593700382135,15540.1,15199.606299617866,43.05131389234339,70.75690586577146,-27.70559197342807,185.40702540630437,57.29881126852312,39.52601966102452,-89.0
2023-03-23,15695.0,15866.0,15683.0,15837.0,122.0,0.78,87831,15836.0,15556.0,15469.1,15555.55,15272.64,14653.9,,62.19700397829156,15919.667824337233,15555.55,15191.432175662765,66.99237470214757,70.00399963304667,-3.011624930899103,185.2350950201398,78.84197658561976,57.39833814192235,-449.0
2023-03-24,15878.0,15923.0,15806.0,15912.0,76.0,0.48,72534,15917.0,15657.8,15511.9,15582.35,15310.24,14684.02,,64.01799865969032,15967.930743813784,15582.35,15196.769256186217,90.96907619470585,74.19701494537851,16.772061249327336,180.36115966155836,97.42194131276386,77.85424305563555,-537.0
2023-03-27,15855.0,15893.0,15793.0,15831.0,-86.0,-0.54,72250,15829.0,15749.4,15543.0,15594.05,15344.18,14714.28,,60.6216027443767,15994.608847112511,15594.05,15193.491152887487,102.25601809121508,79.80881557454583,22.44720251666925,175.97821968573277,94.20833724804329,90.15741838214228,-404.0
2023-03-28,15814.0,15829.0,15655.0,15690.0,-139.0,-0.88,84158,15689.0,15796.4,15576.8,15601.45,15373.38,14742.36,,55.1377701030457,16003.355200264892,15601.45,15199.54479973511,98.68588974128761,83.58423040789418,15.101659333393428,175.97977542246616,85.51099611901687,92.38042489327465,-117.0
2023-03-29,15730.0,15787.0,15653.0,15740.0,51.0,0.33,77212,15738.0,15802.0,15618.0,15611.25,15404.02,14772.94,,56.63581070578141,16016.617425923692,15611.25,15205.882574076308,98.75275909970514,86.61793614625637,12.134822953448776,172.98122003514715,76.22533850797763,85.31489062501257,-104.0
2023-03-30,15822.0,15862.0,15761.0,15821.0,83.0,0.53,78724,15819.0,15798.8,15677.4,15625.2,15434.66,14803.76,,59.02297780850101,16039.185796857682,15625.2,15211.21420314232,104.1413005161321,90.12260902023152,14.018691495900583,169.33970431835093,74.23809991171693,78.65814484623711,-269.0
2023-03-31,15879.0,15965.0,15860.0,15864.0,45.0,0.28,82044,15864.0,15789.2,15723.5,15637.45,15464.66,14832.84,,60.2732449065284,16064.27711956935,15637.45,15210.622880430652,110.60649620688127,94.21938645756147,16.387109749319805,167.52972543846872,78.05096624937845,76.1714682230243,-255.0
2023-04-06,15780.0,15793.0,15701.0,15760.0,-104.0,-0.66,71495,15762.0,15775.0,15762.2,15636.75,15484.48,14862.8,,55.835878150104925,16062.724118932181,15636.75,15210.775881067819,106.11505127847158,96.59851942174349,9.516531856728093,167.20617362143523,70.59853971705267,74.29586862604931,-117.0
2023-04-07,15850.0,15870.0,15796.0,15818.0,56.0,0.36,52583,15818.0,15800.6,15798.5,15633.95,15504.68,14891.55,,57.70595441871622,16054.349084204363,15633.95,15213.550915795639,106.01360523737094,98.48153658486898,7.5320686525019624,163.1200183627613,60.847877361311504,69.83246110924752,-95.0
2023-04-10,15839.0,15927.0,15828.0,15849.0,31.0,0.2,61327,15851.0,15822.4,15812.2,15637.15,15525.82,14919.73,,58.71225849127845,16063.03790778794,15637.15,15211.262092212059,107.19892694035661,100.2250146559665,6.97391228439011,159.25430276542122,54.68928286938368,62.04523331591593,-110.0
2023-04-11,15834.0,15963.0,15825.0,15921.0,70.0,0.44,81532,15924.0,15842.4,15820.6,15644.85,15548.88,14948.11,,61.031364929522724,16085.174096547013,15644.85,15204.525903452988,112.64954734081039,102.70992119293528,9.939626147875103,157.73613828217685,67.20085470085475,60.912671643849954,-312.0
2023-04-12,15957.0,15960.0,15866.0,15926.0,2.0,0.01,57123,15925.0,15854.8,15822.0,15666.95,15570.74,14977.79,,61.194375744983034,16117.023538435596,15666.95,15216.876461564405,116.03508130309456,105.37495321496714,10.660128088127422,153.18355697630707,78.7393162393163,66.87648460318489,-408.0
2023-04-13,15865.0,15903.0,15808.0,15816.0,-109.0,-0.68,79548,15816.0,15866.0,15820.5,15681.75,15588.34,15005.65,,55.67640058916409,16130.987520694815,15681.75,15232.512479305185,108.59029929288408,106.01802243055053,2.5722768623335526,150.67044576371373,75.21367521367527,73.71794871794874,-308.0
2023-04-14,15882.0,15995.0,15855.0,15947.0,131.0,0.83,88415,15948.0,15891.8,15846.2,15711.5,15608.78,15032.88,,60.27091946363946,16148.075995675465,15711.5,15274.924004324535,111.97013903653169,107.20844575174677,4.761693284784926,152.69398535201987,74.47235304378167,76.14178149892439,-437.0
2023-04-17,15920.0,15974.0,15877.0,15970.0,22.0,0.14,84803,15970.0,15916.0,15869.2,15743.6,15619.02,15059.24,,61.03462355782794,16156.42800292606,15743.6,15330.77199707394,115.17690648199277,108.80213789779597,6.374768584196801,148.71584354116132,75.80455259026694,75.16352694924127,-280.0
2023-04-18,15931.0,15963.0,15862.0,15890.0,-80.0,-0.5,90958,15891.0,15909.8,15876.1,15776.75,15631.46,15082.19,,56.93501070804141,16118.718931337336,15776.75,15434.781068662664,109.99500739815812,109.0407117978684,0.9542956002897256,145.80756900250694,79.81859410430845,76.69849991278566,-14.0
2023-04-19,15876.0,15907.0,15768.0,15778.0,-94.0,-0.59,56290,15778.0,15880.2,15867.5,15795.5,15639.36,15105.2,,51.6994279137325,16091.471282390708,15795.5,15499.528717609292,95.74713766127024,106.38199697054877,-10.634859309278525,145.32131407375644,53.395866422927526,69.67300437250096,292.0
2023-04-20,15730.0,15798.0,15682.0,15731.0,-47.0,-0.3,95145,15731.0,15863.2,15864.6,15813.4,15642.38,15121.93,,49.63664938836554,16040.221868434166,15813.4,15586.578131565833,79.74385353509206,101.05436828345742,-21.310514748365364,143.22693449705955,28.115317568668036,53.77659269863466,398.0
2023-04-21,15757.0,15778.0,15602.0,15615.0,-116.0,-0.74,101724,15614.0,15796.8,15844.3,15821.4,15643.1,15136.81,,44.87739104435804,16004.087054823438,15821.4,15638.712945176561,57.04334484893843,92.25216359655363,-35.2088187476152,145.56786774726956,7.789375487000764,29.7668531595321,501.0
2023-04-24,15545.0,15655.0,15542.0,15623.0,9.0,0.06,74865,15620.0,15727.4,15821.7,15816.95,15647.46,15147.74,,45.267154868498224,16013.861629925554,15816.95,15620.038370074448,39.24615605096733,81.65096208743637,-42.40480603646904,143.24159147960745,12.281211606458903,16.061968220709225,510.0
2023-04-25,15641.0,15662.0,15369.0,15388.0,-232.0,-1.49,117880,15389.0,15627.0,15768.4,15794.5,15647.3,15156.65,,36.992529340234434,16065.56715035204,15794.5,15523.43284964796,6.108801225766001,66.54252991510229,-60.43372868933629,153.9386206596355,8.074608837555814,9.38173197700515,684.0
2023-04-26,15390.0,15409.0,15312.0,15375.0,-14.0,-0.09,96433,15376.0,15546.4,15713.3,15767.65,15642.72,15165.27,,36.594022778215106,16088.630544581925,15767.65,15446.669455418074,-20.96016681364563,49.041990569352706,-70.00215738299833,149.8715763268044,10.046650061661907,10.134156835225532,832.0
2023-04-27,15342.0,15461.0,15305.0,15427.0,51.0,0.33,85853,15426.0,15485.6,15674.4,15747.45,15639.24,15174.94,,39.40590068386992,16099.305353803147,15747.45,15395.594646196854,-37.78103730818475,31.677384993845212,-69.45842230202996,150.30932087488978,10.165109625374344,9.428789508197346,1008.0
2023-04-28,15515.0,15596.0,15498.0,15573.0,147.0,0.95,84556,15572.0,15477.2,15637.0,15741.6,15639.2,15186.39,,46.5703495500639,16100.893417696443,15741.6,15382.306582303558,-38.88250521919872,17.565406951236426,-56.447912170435146,151.64436938382622,22.729889462943248,14.313883049993157,997.0
2023-05-02,15628.0,15672.0,15551.0,15636.0,64.0,0.41,78993,15635.0,15479.8,15603.6,15736.4,15641.26,15197.7,,49.35312087303258,16098.633847121073,15736.4,15374.166152878926,-34.27673215552932,7.196979129883276,-41.47371128541259,149.45548585641004,37.98301512670598,23.62600473834118,940.0
2023-05-03,15559.0,15595.0,15523.0,15552.0,-83.0,-0.53,67779,15549.0,15512.6,15569.8,15722.95,15639.08,15207.22,,45.91903346988103,16091.540545185157,15722.95,15354.359454814845,-36.9784571665532,-1.638108129404019,-35.34034903714918,146.85152258095218,48.60476395509667,36.439222848248626,937.0
2023-05-04,15496.0,15619.0,15490.0,15609.0,60.0,0.39,70601,15607.0,15559.4,15552.9,15710.2,15644.04,15215.56,,48.53589877528399,16076.023236003219,15710.2,15344.376763996783,-34.12677782001447,-8.13584206752611,-25.990935752488358,145.57641382516988,56.45180723014588,47.679862103982835,861.0
2023-05-05,15598.0,15696.0,15576.0,15643.0,36.0,0.23,79097,15642.0,15602.6,15544.1,15704.35,15645.98,15224.96,,50.08734366380689,16070.54244940327,15704.35,15338.15755059673,-28.791396248567253,-12.266952903734339,-16.524443344832914,143.74952712337202,66.9390152579475,57.331862147730014,1067.0
2023-05-08,15758.0,15776.0,15704.0,15723.0,81.0,0.52,67383,15723.0,15632.6,15554.9,15699.6,15651.78,15237.44,,53.629513390282504,16062.21958027652,15699.6,15336.98041972348,-17.90138053021292,-13.393838429030055,-4.507542101182864,142.98170375741688,79.82099065591106,67.73727104800147,958.0
2023-05-09,15706.0,15744.0,15652.0,15739.0,16.0,0.1,73221,15736.0,15653.2,15566.5,15694.1,15656.12,15248.25,,54.32762832156569,16050.776828515694,15694.1,15337.423171484306,-7.888959320331196,-12.292862607290283,4.403903286959087,139.34015348902997,89.11224417764896,78.62408336383584,1008.0
2023-05-10,15692.0,15702.0,15581.0,15609.0,-127.0,-0.81,79948,15610.0,15664.6,15588.6,15678.5,15657.74,15256.34,,48.00394316294172,16021.131872422902,15678.5,15335.868127577098,-10.324937468481949,-11.899277579528617,1.5743401110466682,140.672999668385,81.81174805378633,83.58166096244878,1280.0
2023-05-11,15660.0,15683.0,15517.0,15518.0,-92.0,-0.59,92649,15519.0,15646.4,15602.9,15658.1,15660.58,15261.75,,44.13153399187579,15987.694842192639,15658.1,15328.505157807362,-19.375063510840846,-13.394434765791063,-5.980628745049783,142.4820711206432,55.49270262646064,75.47223161929864,1201.0
2023-05-12,15450.0,15559.0,15420.0,15508.0,-11.0,-0.07,89636,15506.0,15619.4,15611.0,15642.7,15658.8,15267.97,,43.71421295115857,15970.119669537227,15642.7,15315.280330462774,-27.042540455584458,-16.124055903749742,-10.918484551834716,142.233351754883,33.01761177664711,56.774020818964686,1380.0
2023-05-15,15439.0,15522.0,15425.0,15510.0,4.0,0.03,98204,15510.0,15576.8,15604.7,15620.85,15658.16,15273.72,,43.828619539355174,15921.343111401735,15620.85,15320.356888598266,-32.58210170339771,-19.415665063679334,-13.166436639718377,139.00239805810563,19.93006993006998,36.1467947777259,1432.0
2023-05-16,15604.0,15723.0,15593.0,15690.0,180.0,1.16,86477,15690.0,15567.0,15610.1,15606.85,15661.08,15283.87,,53.07343504859341,15863.924522269212,15606.85,15349.77547773079,-22.191933430847712,-19.97091873711301,-2.221014693734702,144.28794105395522,41.947565543071214,31.631749083262758,1530.0
2023-05-17,15661.0,15894.0,15650.0,15876.0,247.0,1.58,75767,15875.0,15620.4,15642.5,15606.15,15667.76,15296.4,,60.3376221500875,15860.195094422399,15606.15,15352.1049055776,1.0390181608181592,-15.768931357526775,16.807949518344934,151.4102309786727,65.77537571706257,42.55100373006791,1327.0
2023-05-18,16026.0,16085.0,15960.0,16070.0,195.0,1.23,86157,16069.0,15730.8,15688.6,15620.75,15676.78,15312.14,,66.21248782440455,15938.257716441627,15620.75,15303.242283558373,34.703848972969354,-5.674375291427548,40.378224264396906,155.52378590876748,89.92986305901297,65.88426810638224,1267.0
2023-05-19,16153.0,16161.0,16068.0,16129.0,60.0,0.37,72580,16127.0,15855.0,15737.2,15640.65,15683.88,15326.36,,67.77576770385295,16025.954697609617,15640.65,15255.345302390382,65.39049591726871,8.538598950311705,56.851896966957,151.0578012009984,96.54280133960351,84.08268003855967,1139.0
2023-05-22,16133.0,16158.0,16091.0,16116.0,-11.0,-0.07,57628,16115.0,15976.2,15776.5,15665.7,15688.72,15341.71,,67.03974887290856,16102.746496382235,15665.7,15228.653503617767,87.6505128004992,24.360981720349205,63.28953108015,145.05367254378422,95.78433262643794,94.08566567501815,1139.0
2023-05-23,16149.0,16195.0,16072.0,16133.0,18.0,0.11,82150,16135.0,16064.8,15815.9,15691.2,15695.68,15357.85,,67.53623105993117,16172.570792632785,15691.2,15209.829207367216,105.44795608165623,40.57837659261061,64.86957948904562,143.4784102192282,93.86954565901938,95.39889320835361,1056.0
2023-05-24,16055.0,16091.0,16005.0,16072.0,-63.0,-0.39,76889,16069.0,16104.0,15862.2,15725.4,15701.78,15371.47,,63.82135137873549,16212.89867692132,15725.4,15237.901323078679,113.32403892493676,55.12750905907584,58.19652986586092,142.37280948928336,90.01871925471251,93.2241991800566,929.0
2023-05-25,16132.0,16232.0,16125.0,16207.0,138.0,0.86,98367,16205.0,16131.4,15931.1,15767.0,15716.24,15386.46,,68.01458055314967,16269.557857365673,15767.0,15264.442142634327,128.97254783149583,69.89651681355984,59.07603101793599,143.63189452576313,91.01037960853292,91.63288150742159,673.0
2023-05-26,16362.0,16456.0,16346.0,16435.0,230.0,1.42,89892,16438.0,16192.6,16023.8,15817.4,15734.54,15406.2,,73.58335555067511,16372.85347239896,15817.4,15261.94652760104,157.95103717046368,87.50742088494061,70.44361628552306,151.1581877739229,92.86592228910456,91.29834038411666,308.0
2023-05-29,16607.0,16633.0,16543.0,16570.0,132.0,0.8,73815,16578.0,16283.4,16129.8,15867.25,15758.9,15427.86,,76.22301559330697,16499.64509011373,15867.25,15234.85490988627,189.62420075888076,107.93077685972864,81.69342389915212,154.504031504357,96.01992747402237,93.29874312388661,206.0
2023-05-30,16550.0,16607.0,16515.0,16576.0,-2.0,-0.01,66386,16573.0,16372.0,16218.4,15914.25,15783.86,15452.08,,76.33619232279152,16607.68893025987,15914.25,15220.81106974013,212.7570303422981,128.89602755624253,83.86100278605556,150.03945782547433,94.22937882620143,94.37174286310945,180.0
2023-05-31,16576.0,16598.0,16455.0,16489.0,-84.0,-0.51,97967,16488.0,16455.4,16279.7,15961.1,15809.1,15475.32,,71.05482214100785,16676.572123845515,15961.1,15245.627876154484,221.5162896416441,147.42007997332286,74.09620966832125,149.536639409369,87.39719071038563,92.54883233686981,299.0
2023-06-01,16440.0,16518.0,16422.0,16470.0,-18.0,-0.11,70078,16469.0,16508.0,16319.7,16004.15,15830.44,15496.25,,69.91714551192337,16733.182310669436,16004.15,15275.117689330566,224.33888550703887,162.80384108006606,61.5350444269728,145.71259373727122,80.88170343520004,87.50275765726236,565.0
2023-06-02,16577.0,16738.0,16566.0,16710.0,241.0,1.46,81950,16711.0,16563.0,16377.8,16057.5,15857.18,15521.45,,75.29747580499097,16827.994776101725,16057.5,15287.005223898275,243.13905166360746,178.87088319677434,64.26816846683312,154.4474084703233,82.43157717897253,83.57015710818608,396.0
2023-06-05,16750.0,16764.0,16657.0,16681.0,-30.0,-0.18,67739,16683.0,16585.2,16434.3,16105.4,15881.7,15545.81,,73.5848990987421,16905.31059500424,16105.4,15305.489404995758,252.7843208556351,193.6535707285465,59.13075012708859,151.05830786530018,86.42974215747536,83.24767425721598,324.0
2023-06-06,16687.0,16784.0,16680.0,16747.0,64.0,0.38,76480,16746.0,16619.4,16495.7,16155.8,15902.4,15570.25,,74.97964077044318,16983.55397311043,16155.8,15328.046026889568,262.725379956446,207.4679325741264,55.25744738231958,147.6970001606359,93.21002431953652,87.3571145519948,-61.0
2023-06-07,16785.0,16906.0,16766.0,16889.0,143.0,0.85,75944,16890.0,16699.4,16577.4,16219.8,15923.44,15598.04,,77.70698191018634,17066.26975137934,16219.8,15373.33024862066,278.84757292766517,221.74386064483414,57.103712282831026,148.50435729201905,93.47142560583548,91.03706402761577,-266.0
2023-06-08,16852.0,16867.0,16667.0,16719.0,-171.0,-1.01,86320,16717.0,16749.2,16628.6,16279.85,15939.58,15624.91,,68.13191574330833,17088.195538739463,16279.85,15471.504461260538,274.7399170170502,232.34307191927735,42.396845097772825,153.7540460568748,84.23778485045561,90.30641159194253,-169.0
2023-06-09,16802.0,16888.0,16785.0,16888.0,171.0,1.02,68556,16886.0,16784.8,16673.9,16348.85,15960.72,15652.45,,71.84594381377313,17116.441890264574,16348.85,15581.258109735425,281.87221034044705,242.2488996035113,39.623310736935764,154.84304276709804,84.8696379378198,87.52628279803696,-18.0
2023-06-12,16954.0,16984.0,16907.0,16942.0,56.0,0.33,62748,16942.0,16837.0,16711.1,16420.45,15985.76,15679.57,,72.93148281016812,17126.369676733775,16420.45,15714.530323266228,288.5556628264094,251.51025224809092,37.04541057831847,150.6399682837339,83.39043949687759,84.165954095051,-17.0
2023-06-13,17088.0,17274.0,17081.0,17220.0,278.0,1.64,89364,17218.0,16931.6,16775.5,16496.95,16015.36,15709.69,,77.69874899404165,17201.263985378722,16496.95,15792.63601462128,312.6802405538583,263.7442499092444,48.93599064461392,163.59425626346723,94.15655131932743,87.47220958467494,-136.0
2023-06-14,17199.0,17230.0,17133.0,17203.0,-15.0,-0.09,70092,17199.0,16994.4,16846.9,16563.3,16043.0,15738.83,,76.80790903939555,17271.137862790663,16563.3,15855.462137209333,326.66183004911,276.3277659372175,50.334064111892474,158.83752367321955,92.05347121162482,89.86682067594329,89.0
2023-06-15,17250.0,17348.0,17230.0,17337.0,138.0,0.8,73605,17336.0,17118.0,16933.6,16626.65,16072.46,15768.56,,78.8648919928718,17372.327483902962,16626.65,15880.972516097043,344.5828835847169,289.9787894667174,54.60409411799952,157.84912912513246,94.01394248007722,93.40798833700983,-46.0
2023-06-16,17292.0,17322.0,17215.0,17268.0,-68.0,-0.39,89295,17269.0,17194.0,16989.4,16683.6,16102.62,15793.55,,75.16787022230152,17442.412598735802,16683.6,15924.787401264197,349.19245107176175,301.8215217877263,47.37092928403547,155.28847704476587,92.21080845320428,92.75940738163543,-43.0
2023-06-19,17194.0,17286.0,17160.0,17255.0,-14.0,-0.08,89130,17253.0,17256.6,17046.8,16740.55,16131.36,15818.02,,74.45965014986663,17491.34224156903,16740.55,15989.75775843097,347.787497381305,311.014716906442,36.772780474863,153.19644297013974,91.00142876066174,92.40872656464774,-170.0
2023-06-20,17210.0,17238.0,17106.0,17189.0,-64.0,-0.37,99173,17189.0,17250.4,17091.0,16793.35,16158.16,15841.99,,70.81188070040415,17513.72192477222,16793.35,16072.978075227775,337.4584026394223,316.3034540530381,21.154948586384194,152.89669704370118,83.74938815467455,88.98720845618017,-63.0
2023-06-21,16966.0,17051.0,16956.0,17001.0,-11.0,-0.06,45799,17003.0,17210.0,17102.2,16839.8,16179.76,15864.32,,61.56048938460539,17483.896141891993,16839.8,16195.703858108005,310.52297624462153,315.1473584913548,-4.624382246733262,158.61836154057966,67.12049723137278,80.62377138223634,-57.0
2023-06-26,16851.0,16915.0,16822.0,16880.0,-123.0,-0.72,72170,16880.0,17118.6,17118.3,16873.45,16198.84,15884.79,,56.44876346787533,17448.399206452115,16873.45,16298.500793547888,276.22857691827085,307.363602176738,-31.13502525846718,160.07419285910967,42.014831776299445,64.29490572078225,101.0
2023-06-27,16805.0,16855.0,16705.0,16743.0,-137.0,-0.81,94078,16742.0,17013.6,17103.8,16888.85,16217.38,15902.86,,51.25891383123557,17431.596450932913,16888.85,16346.103549067082,235.2830665979891,292.9474950609882,-57.664428462999126,161.14032194060184,18.434103590916592,42.523144199529604,437.0
2023-06-28,16795.0,16810.0,16712.0,16776.0,34.0,0.2,75639,16775.0,16917.8,17087.2,16899.15,16233.96,15921.37,,52.3942840529816,17424.852682131208,16899.15,16373.447317868797,203.15444094422855,274.9888842376363,-71.83444329340773,156.63029894484455,9.32613482034275,23.258356729186257,326.0
2023-06-29,16851.0,16965.0,16733.0,16756.0,-19.0,-0.11,111710,16762.0,16831.2,17040.8,16908.15,16249.68,15934.35,,51.60963790382396,17417.318449532915,16908.15,16398.981550467088,174.07184886855612,254.80547716382026,-80.73362829526414,162.0138490202128,8.294453084499793,12.018230498586371,465.0
2023-06-30,16718.0,16826.0,16671.0,16788.0,26.0,0.16,76943,16787.0,16788.6,16999.3,16923.1,16267.64,15949.55,,52.82691344744859,17398.608527789074,16923.1,16447.591472210923,151.85532403583784,234.21544653822377,-82.36012250238593,161.5128598044833,12.315303887069353,9.97863059730396,474.0
2023-07-03,16901.0,17038.0,16897.0,17035.0,248.0,1.48,75504,17035.0,16819.6,16969.1,16951.35,16292.78,15966.07,,60.98507745912516,17380.722227793354,16951.35,16521.977772206643,152.42237353686141,217.8568319379513,-65.4344584010899,167.83336981844877,28.363637620795487,16.324464864121538,65.0
2023-07-04,17025.0,17116.0,16983.0,17106.0,71.0,0.42,67409,17103.0,16892.2,16952.9,16971.15,16320.28,15981.33,,62.967634415442205,17390.584989002826,16971.15,16551.715010997177,156.79345364692927,205.6441562797469,-48.850702632817644,165.34527197427386,51.292972939970106,30.65730481594498,76.0
2023-07-05,17086.0,17098.0,16975.0,17005.0,-98.0,-0.57,72937,17005.0,16938.0,16927.9,16987.35,16348.08,15995.59,,58.41981890328549,17385.178744562327,16987.35,16589.52125543767,150.37428901924068,194.59018282764566,-44.215893808404985,162.89203826182572,70.32091612159216,49.99250889411925,-191.0
2023-07-06,16869.0,16898.0,16673.0,16686.0,-319.0,-1.88,108783,16689.0,16924.0,16877.6,16984.3,16369.34,16008.4,,46.89858075617025,17390.30399012848,16984.3,16578.29600987152,118.18406842467812,179.30895994705216,-61.12489152237404,174.971178385981,51.71551433723724,57.77646779959983,138.0
2023-07-07,16566.0,16708.0,16536.0,16623.0,-66.0,-0.4,96841,16624.0,16891.0,16839.8,16971.0,16394.04,16020.67,,45.01063865112232,17405.076951703213,16971.0,16536.923048296787,86.59134210785851,160.76543637921344,-74.17409427135493,174.75895135841094,31.14232209737833,51.05958418540257,379.0
2023-07-10,16675.0,16737.0,16545.0,16550.0,-74.0,-0.45,99315,16553.0,16794.0,16806.8,16962.55,16417.54,16030.13,,42.8577322299056,17421.77172204711,16962.55,16503.32827795289,55.029048359832814,139.61815877533732,-84.5891104155045,175.99045483281017,6.928193206767458,29.92867654712767,303.0
2023-07-11,16750.0,16877.0,16737.0,16870.0,317.0,1.92,83593,16866.0,16746.8,16819.5,16961.65,16446.4,16042.82,,53.383651431533174,17421.522710649206,16961.65,16501.777289350797,55.200709402153734,122.7346689007006,-67.53395949854686,186.77685091618088,25.000000000000057,21.023505101381943,-18.0
2023-07-12,16880.0,16929.0,16824.0,16925.0,59.0,0.35,78402,16922.0,16730.8,16834.4,16960.8,16473.44,16056.32,,54.920664158058315,17420.877645620883,16960.8,16500.722354379115,59.093598145827855,110.00645474972605,-50.91285660389819,180.9356472793108,42.356321839080515,24.76150501528267,-265.0
2023-07-13,17137.0,17255.0,17056.0,17084.0,162.0,0.96,107250,17086.0,16810.4,16867.2,16954.0,16502.4,16071.83,,59.11727032464703,17402.425244606107,16954.0,16505.574755393893,74.15391157011982,102.8359461138048,-28.682034543684978,191.58310104507433,66.95738014163994,44.7712339935735,-459.0
2023-07-14,17219.0,17305.0,17143.0,17292.0,206.0,1.21,88668,17291.0,16944.2,16917.6,16958.45,16537.2,16088.14,,63.8574074110983,17418.291918489293,16958.45,16498.60808151071,101.70083620088917,102.60892413122167,-0.9080879303324991,193.68430811328332,80.53180879207416,63.28183692426487,-914.0
2023-07-17,17234.0,17345.0,17229.0,17291.0,0.0,0.0,94891,17287.0,17092.4,16943.2,16956.15,16570.84,16107.44,,63.81909645273631,17408.799212967067,16956.15,16503.500787032935,122.04442859022674,106.49602502302268,15.548403567204062,188.13542896233452,89.28385118867561,78.92434670746324,-869.0
2023-07-18,17338.0,17386.0,17152.0,17225.0,-62.0,-0.36,119145,17220.0,17163.4,16955.1,16954.0,16602.48,16124.23,,61.20900529976764,17401.07806924513,16954.0,16506.92193075487,131.32736361218485,111.46229274085512,19.865070871329735,191.41146975073917,90.89780302810402,86.90448766961794,-853.0
2023-07-19,17213.0,17269.0,17047.0,17085.0,-85.0,-0.5,68885,17081.0,17195.4,16963.1,16945.5,16629.72,16140.75,,55.97903508913521,17375.502093018105,16945.5,16515.497906981895,125.93561910104472,114.35695801289305,11.578661088151676,193.5963647685435,79.65738384352512,86.61301268676824,-631.0
2023-07-20,17020.0,17150.0,17018.0,17126.0,45.0,0.26,88053,17126.0,17203.8,17007.1,16942.35,16657.46,16156.79,,57.134177577167314,17366.047663434714,16942.35,16518.652336565283,123.54680936609293,116.19492828353302,7.351881082559913,189.19662442793327,71.57716070970606,80.71078252711173,-774.0
2023-07-21,16860.0,16984.0,16816.0,16944.0,-182.0,-1.06,99103,16947.0,17134.2,17039.2,16939.5,16684.16,16170.95,,50.7659218877856,17362.347253745313,16939.5,16516.652746254687,105.7487754214344,114.1056977111133,-8.356922289678892,197.82543696879517,55.18929400678453,68.8079461866719,-593.0
2023-07-24,16947.0,17024.0,16866.0,16981.0,34.0,0.2,94583,16979.0,17072.2,17082.3,16944.55,16713.42,16187.0,,51.93875059609962,17366.846329607608,16944.55,16522.25367039239,93.55089953406423,109.99473807570348,-16.443838541639252,194.9807628995955,43.309005049096186,56.69181992186225,-580.0
2023-07-25,17091.0,17225.0,17054.0,17180.0,201.0,1.18,92668,17182.0,17063.2,17113.3,16966.4,16746.86,16202.83,,57.76604035864583,17389.941450155584,16966.4,16542.85854984442,98.80269592391414,107.75632964534562,-8.953633721431473,198.48213697819583,41.56741365483566,46.68857090357212,-621.0
2023-07-26,17206.0,17208.0,17078.0,17102.0,-80.0,-0.47,92561,17100.0,17066.6,17131.0,16982.7,16778.7,16218.43,,54.953534734968926,17400.733060893355,16982.7,16564.666939106646,95.56917234417415,105.31889818511132,-9.749725840937174,193.59055576546754,47.66081871345036,44.179079139127396,-343.0
2023-07-27,17183.0,17263.0,17168.0,17221.0,121.0,0.71,91001,17223.0,17085.6,17144.7,17005.95,16809.32,16235.2,,58.29008126660248,17422.685155704217,17005.95,16589.214844295784,101.43955503988764,104.54302955606659,-3.1034745161789488,191.262658925077,61.69590643274861,50.30804626701154,-800.0
2023-07-28,17155.0,17299.0,17135.0,17262.0,39.0,0.23,105980,17262.0,17149.2,17141.7,17029.65,16837.04,16252.4,,59.405718263577526,17448.01982443731,17029.65,16611.280175562693,108.15350666712766,105.2651249782788,2.8883816888488525,189.31532614471436,66.49122807017551,58.61598440545816,-772.0
