date,futures_id,contract_date,open,high,low,close,spread,spread_per,volume,settlement_price,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,profit_or_loss_after_20_days
2023-03-08,TX,202303,15725.0,15809.0,15721.0,15785.0,-88.0,-0.55,75396,15785.0,15718.8,15618.1,15570.65,,,,66.16195546173287,15828.495127935383,15570.65,15312.804872064617,228.55115379578092,263.7129147510574,-35.16176095527646,179.48239171201593,64.0
2023-03-09,TX,202303,15855.0,15862.0,15751.0,15767.0,-18.0,-0.11,63471,15766.0,15763.8,15642.0,15589.2,,,,65.28852078411467,15847.497967471512,15589.2,15330.90203252849,221.17205540946816,255.20474288273954,-34.03268747327138,174.59079230401477,154.0
2023-03-10,TX,202303,15618.0,15624.0,15452.0,15484.0,-282.0,-1.79,100898,15481.0,15736.8,15652.8,15583.2,,,,53.361123691934544,15845.38970231483,15583.2,15321.010297685172,190.2947326804824,242.22274084228812,-51.92800816180571,184.62002142515658,442.0
2023-03-13,TX,202303,15450.0,15540.0,15345.0,15520.0,39.0,0.25,137218,15519.0,15686.0,15645.1,15579.15,,,,54.499857857803946,15842.614058269932,15579.15,15315.685941730067,166.8062919933236,227.1394510724952,-60.333159079171594,185.36144846621684,296.0
2023-03-14,TX,202303,15358.0,15428.0,15310.0,15352.0,-167.0,-1.08,103551,15354.0,15581.6,15626.1,15568.0,,,,48.543304040458366,15849.481793372146,15568.0,15286.518206627854,133.1010317171349,208.33176720142313,-75.23073548428823,187.12134500434422,595.0
2023-03-15,TX,202304,15402.0,15475.0,15316.0,15328.0,40.0,0.26,58835,15330.0,15490.2,15604.5,15557.75,,,,47.740565884826,15857.894548509546,15557.75,15257.605451490454,103.26242572619412,187.31789890637734,-84.05547318018321,185.1126775040339,642.0
2023-03-16,TX,202304,15194.0,15305.0,15150.0,15227.0,-103.0,-0.67,115384,15226.0,15382.2,15573.0,15536.05,,,,44.412124326401916,15864.607742261625,15536.05,15207.492257738373,70.65084068227952,163.98448726155777,-93.33364657927825,184.60462911088865,663.0
2023-03-17,TX,202304,15310.0,15418.0,15298.0,15403.0,177.0,1.16,91820,15405.0,15366.0,15551.4,15538.15,,,,50.843584141451934,15862.71819006198,15538.15,15213.58180993802,58.33520179394509,142.85463016803524,-84.51942837409015,185.06144131725372,375.0
2023-03-20,TX,202304,15454.0,15477.0,15352.0,15373.0,-32.0,-0.21,79652,15370.0,15336.6,15511.3,15529.5,,,,49.78620252711832,15861.89705173174,15529.5,15197.10294826826,45.62824594930862,123.40935332428992,-77.7811073749813,180.77133836602133,358.0
2023-03-21,TX,202304,15464.0,15517.0,15425.0,15455.0,85.0,0.55,73240,15455.0,15357.2,15469.4,15530.6,,,,52.68282367947589,15861.856033907223,15530.6,15199.343966092778,41.69398429383182,107.0662795181983,-65.37229522436648,178.1448141970198,160.0
2023-03-22,TX,202304,15589.0,15725.0,15568.0,15712.0,257.0,1.66,79375,15715.0,15434.0,15462.1,15540.1,,,,60.39419224201404,15880.593700382135,15540.1,15199.606299617866,58.63786494217493,97.38059660299362,-38.74273166081869,184.70589889723266,-89.0
2023-03-23,TX,202304,15695.0,15866.0,15683.0,15837.0,122.0,0.78,87831,15836.0,15556.0,15469.1,15555.55,,,,63.50918986081947,15919.667824337233,15555.55,15191.432175662765,81.21625730264714,94.14772874292433,-12.931471440277193,184.58404897600175,-449.0
2023-03-24,TX,202304,15878.0,15923.0,15806.0,15912.0,76.0,0.48,72534,15917.0,15657.8,15511.9,15582.35,,,,65.27396731689944,15967.930743813784,15582.35,15196.769256186217,103.96324553603517,96.11083210154649,7.852413434488682,179.75661690628732,-537.0
2023-03-27,TX,202304,15855.0,15893.0,15793.0,15831.0,-86.0,-0.54,72250,15829.0,15749.4,15543.0,15594.05,15344.18,,,61.79789681918696,15994.608847112511,15594.05,15193.491152887487,114.13865517146951,99.71639671553109,14.422258455938419,175.41685855583822,-404.0
2023-03-28,TX,202304,15814.0,15829.0,15655.0,15690.0,-139.0,-0.88,84158,15689.0,15796.4,15576.8,15601.45,15373.38,,,56.18851623347957,16003.355200264892,15601.45,15199.54479973511,109.5622535448565,101.68556808139617,7.876685463460333,175.4585115161355,-117.0
2023-03-29,TX,202304,15730.0,15787.0,15653.0,15740.0,51.0,0.33,77212,15738.0,15802.0,15618.0,15611.25,15404.02,,,57.65631146900502,16016.617425923692,15611.25,15205.882574076308,108.7167849935795,103.09181146383284,5.624973529746654,172.49718926498298,-104.0
2023-03-30,TX,202304,15822.0,15862.0,15761.0,15821.0,83.0,0.53,78724,15819.0,15798.8,15677.4,15625.2,15434.66,,,59.99458844013539,16039.185796857682,15625.2,15211.21420314232,113.27698159877764,105.1288454908218,8.148136107955835,168.89024717462706,-269.0
2023-03-31,TX,202304,15879.0,15965.0,15860.0,15864.0,45.0,0.28,82044,15864.0,15789.2,15723.5,15637.45,15464.66,,,61.218909727191495,16064.27711956935,15637.45,15210.622880430652,118.98907886383131,107.9008921654237,11.088186698407611,167.11237237643942,-255.0
2023-04-06,TX,202304,15780.0,15793.0,15701.0,15760.0,-104.0,-0.66,71495,15762.0,15775.0,15762.2,15636.75,15484.48,,,56.69927120434464,16062.724118932181,15636.75,15210.775881067819,113.81207154883123,109.0831280421052,4.728943506726026,166.81863149240803,-117.0
2023-04-07,TX,202304,15850.0,15870.0,15796.0,15818.0,56.0,0.36,52583,15818.0,15800.6,15798.5,15633.95,15504.68,,,58.53771631226502,16054.349084204363,15633.95,15213.550915795639,113.08578864905758,109.88366016349568,3.2021284855619,162.76015781437886,-95.0
2023-04-10,TX,202304,15839.0,15927.0,15828.0,15849.0,31.0,0.2,61327,15851.0,15822.4,15812.2,15637.15,15525.82,,,59.5268185600732,16063.03790778794,15637.15,15211.262092212059,113.70097112189433,110.64712235517541,3.0538487667189145,158.92014654192323,-110.0
2023-04-11,TX,202304,15834.0,15963.0,15825.0,15921.0,70.0,0.44,81532,15924.0,15842.4,15820.6,15644.85,15548.88,,,61.80580042404903,16085.174096547013,15644.85,15204.525903452988,118.6308038727293,112.2438586586862,6.386945214043109,157.4258503603573,-312.0
2023-04-12,TX,202304,15957.0,15960.0,15866.0,15926.0,2.0,0.01,57123,15925.0,15854.8,15822.0,15666.95,15570.74,,,61.96596560595869,16117.023538435596,15666.95,15216.876461564405,121.5401508556024,114.10311709806943,7.437033757532973,152.89543247747466,-408.0
2023-04-13,TX,202304,15865.0,15903.0,15808.0,15816.0,-109.0,-0.68,79548,15816.0,15866.0,15820.5,15681.75,15588.34,,,56.36588365681837,16130.987520694815,15681.75,15232.512479305185,113.65955204326019,114.01440408710758,-0.3548520438473872,150.40290158622648,-308.0
2023-04-14,TX,202304,15882.0,15995.0,15855.0,15947.0,131.0,0.83,88415,15948.0,15891.8,15846.2,15711.5,15608.78,,,60.89802221882936,16148.075995675465,15711.5,15274.924004324535,116.64017061429331,114.53955739254472,2.1006132217485884,152.44555147292456,-437.0
2023-04-17,TX,202304,15920.0,15974.0,15877.0,15970.0,22.0,0.14,84803,15970.0,15916.0,15869.2,15743.6,15619.02,,,61.651153222086094,16156.42800292606,15743.6,15330.77199707394,119.48093820568101,115.52783355517198,3.953104650509033,148.48515493914425,-280.0
2023-04-18,TX,202304,15931.0,15963.0,15862.0,15890.0,-80.0,-0.5,90958,15891.0,15909.8,15876.1,15776.75,15631.46,,,57.502515788664766,16118.718931337336,15776.75,15434.781068662664,113.96323830485198,115.21491450510798,-1.251676200256,145.5933581577768,-14.0
2023-04-19,TX,202305,15876.0,15907.0,15768.0,15778.0,-94.0,-0.59,56290,15778.0,15880.2,15867.5,15795.5,15639.36,,,52.20592090080471,16091.471282390708,15795.5,15499.528717609292,99.40705475514369,112.05334255511512,-12.646287799971432,145.1224040036499,292.0
2023-04-20,TX,202305,15730.0,15798.0,15682.0,15731.0,-47.0,-0.3,95145,15731.0,15863.2,15864.6,15813.4,15642.38,,,50.11959576998354,16040.221868434166,15813.4,15586.578131565833,83.12050576599722,106.26677519729154,-23.146269431294314,143.04223228910348,398.0
2023-04-21,TX,202305,15757.0,15778.0,15602.0,15615.0,-116.0,-0.74,101724,15614.0,15796.8,15844.3,15821.4,15643.1,,,45.30707047790386,16004.087054823438,15821.4,15638.712945176561,60.15958555209545,97.04533726825233,-36.885751716156875,145.39635855416753,501.0
2023-04-24,TX,202305,15545.0,15655.0,15542.0,15623.0,9.0,0.06,74865,15620.0,15727.4,15821.7,15816.95,15647.46,,,45.69435232780958,16013.861629925554,15816.95,15620.038370074448,42.12285791383147,86.06084139736815,-43.937983483536684,143.08233294315556,510.0
2023-04-25,TX,202305,15641.0,15662.0,15369.0,15388.0,-232.0,-1.49,117880,15389.0,15627.0,15768.4,15794.5,15647.3,,,37.33182204364504,16065.56715035204,15794.5,15523.43284964796,8.765047280845465,70.60168257406362,-61.83663529321815,153.79073773293015,684.0
2023-04-26,TX,202305,15390.0,15409.0,15312.0,15375.0,-14.0,-0.09,96433,15376.0,15546.4,15713.3,15767.65,15642.72,,,36.9291929369995,16088.630544581925,15767.65,15446.669455418074,-18.506913155606526,52.77996342812959,-71.28687658373612,149.73425646629227,832.0
2023-04-27,TX,202305,15342.0,15461.0,15305.0,15427.0,51.0,0.33,85853,15426.0,15485.6,15674.4,15747.45,15639.24,,,39.72931388560158,16099.305353803147,15747.45,15395.594646196854,-35.51478058410248,35.12101462568317,-70.63579520978566,150.18180957584283,1008.0
2023-04-28,TX,202305,15515.0,15596.0,15498.0,15573.0,147.0,0.95,84556,15572.0,15477.2,15637.0,15741.6,15639.2,,,46.86250232229423,16100.893417696443,15741.6,15382.306582303558,-36.78858235190819,20.7390952301649,-57.52767758207309,151.52596603471122,997.0
2023-05-02,TX,202305,15628.0,15672.0,15551.0,15636.0,64.0,0.41,78993,15635.0,15479.8,15603.6,15736.4,15641.26,,,49.632626530218154,16098.633847121073,15736.4,15374.166152878926,-32.3416910605647,10.12293797201898,-42.46462903258368,149.34553988937472,940.0
2023-05-03,TX,202305,15559.0,15595.0,15523.0,15552.0,-83.0,-0.53,67779,15549.0,15512.6,15569.8,15722.95,15639.08,,,46.17610800539065,16091.540545185157,15722.95,15354.359454814845,-35.189947843011396,1.060360809012904,-36.2503086520243,146.7494298972765,937.0
2023-05-04,TX,202305,15496.0,15619.0,15490.0,15609.0,60.0,0.39,70601,15607.0,15559.4,15552.9,15710.2,15644.04,,,48.782674336366696,16076.023236003219,15710.2,15344.376763996783,-32.47345446352665,-5.646402245495008,-26.827052218031643,145.48161347604247,861.0
2023-05-05,TX,202305,15598.0,15696.0,15576.0,15643.0,36.0,0.23,79097,15642.0,15602.6,15544.1,15704.35,15645.98,,,50.3279104773922,16070.54244940327,15704.35,15338.15755059673,-27.262829115343266,-9.96968761946466,-17.293141495878608,143.66149822775373,1067.0
2023-05-08,TX,202305,15758.0,15776.0,15704.0,15723.0,81.0,0.52,67383,15723.0,15632.6,15554.9,15699.6,15651.78,,,53.855617814532216,16062.21958027652,15699.6,15336.98041972348,-16.487976445223467,-11.273345384616421,-5.214631060607045,142.89996264005703,958.0
2023-05-09,TX,202305,15706.0,15744.0,15652.0,15739.0,16.0,0.1,73221,15736.0,15653.2,15566.5,15694.1,15656.12,,,54.55083532699073,16050.776828515694,15694.1,15337.423171484306,-6.581889863844481,-10.335054280462034,3.753164416617553,139.2642510229101,1008.0
2023-05-10,TX,202305,15692.0,15702.0,15581.0,15609.0,-127.0,-0.81,79948,15610.0,15664.6,15588.6,15678.5,15657.74,,,48.19707791392952,16021.131872422902,15678.5,15335.868127577098,-9.116073996794512,-10.091258223728529,0.975184226934017,140.60251880698794,1280.0
2023-05-11,TX,202305,15660.0,15683.0,15517.0,15518.0,-92.0,-0.59,92649,15519.0,15646.4,15602.9,15658.1,15660.58,,,44.306785961699745,15987.694842192639,15658.1,15328.505157807362,-18.25691827193623,-11.72439023337007,-6.532528038566159,142.4166246064888,1201.0
2023-05-12,TX,202305,15450.0,15559.0,15420.0,15508.0,-11.0,-0.07,89636,15506.0,15619.4,15611.0,15642.7,15658.8,,,43.88756187057768,15970.119669537227,15642.7,15315.280330462774,-26.008213151069867,-14.58115481691003,-11.427058334159838,142.1725799917396,1380.0
2023-05-15,TX,202305,15439.0,15522.0,15425.0,15510.0,4.0,0.03,98204,15510.0,15576.8,15604.7,15620.85,15658.16,,,44.00168288914906,15921.343111401735,15620.85,15320.356888598266,-31.62523092644733,-17.98997003881749,-13.63526088762984,138.94596713518678,1432.0
2023-05-16,TX,202305,15604.0,15723.0,15593.0,15690.0,180.0,1.16,86477,15690.0,15567.0,15610.1,15606.85,15661.08,,,53.22252291083358,15863.924522269212,15606.85,15349.77547773079,-21.30665247779507,-18.653306526613004,-2.6533459511820645,144.23554091124487,1530.0
2023-05-17,TX,202306,15661.0,15894.0,15650.0,15876.0,247.0,1.58,75767,15875.0,15620.4,15642.5,15606.15,15667.76,,,60.46662449402326,15860.195094422399,15606.15,15352.1049055776,1.8581215486738074,-14.551020911555643,16.40914246022945,151.3615737032988,1327.0
2023-05-18,TX,202306,16026.0,16085.0,15960.0,16070.0,195.0,1.23,86157,16069.0,15730.8,15688.6,15620.75,15676.78,,,66.32444394382027,15938.257716441627,15620.75,15303.242283558373,35.4617693295404,-4.548462863336434,40.010232192876835,155.47860415306317,1267.0
2023-05-19,TX,202306,16153.0,16161.0,16068.0,16129.0,60.0,0.37,72580,16127.0,15855.0,15737.2,15640.65,15683.88,,,67.8830670635932,16025.954697609617,15640.65,15255.345302390382,66.09184358144921,9.579598425620697,56.512245155828516,151.01584671355866,1139.0
2023-05-22,TX,202306,16133.0,16158.0,16091.0,16116.0,-11.0,-0.07,57628,16115.0,15976.2,15776.5,15665.7,15688.72,,,67.14563813911583,16102.746496382235,15665.7,15228.653503617767,88.29954456421183,25.323587653338922,62.97595691087291,145.01471480544734,1139.0
2023-05-23,TX,202306,16149.0,16195.0,16072.0,16133.0,18.0,0.11,82150,16135.0,16064.8,15815.9,15691.2,15695.68,,,67.64068721515767,16172.570792632785,15691.2,15209.829207367216,106.04860323088724,41.468590768848586,64.58001246203865,143.4422351764868,1056.0
2023-05-24,TX,202306,16055.0,16091.0,16005.0,16072.0,-63.0,-0.39,76889,16069.0,16104.0,15862.2,15725.4,15701.78,,,63.91891159766978,16212.89867692132,15725.4,15237.901323078679,113.87993291867133,55.950859198813134,57.929073719858195,142.33921837816632,929.0
2023-05-25,TX,202306,16132.0,16232.0,16125.0,16207.0,138.0,0.86,98367,16205.0,16131.4,15931.1,15767.0,15716.24,,,68.10197618206779,16269.557857365673,15767.0,15264.442142634327,129.4870438373764,70.65809612652579,58.82894771085061,143.60070277972588,673.0
2023-05-26,TX,202306,16362.0,16456.0,16346.0,16435.0,230.0,1.42,89892,16438.0,16192.6,16023.8,15817.4,15734.54,,,73.6567888256346,16372.85347239896,15817.4,15261.94652760104,158.42723565303095,88.21192403182683,70.21531162120412,151.12922400974546,308.0
2023-05-29,TX,202306,16607.0,16633.0,16543.0,16570.0,132.0,0.8,73815,16578.0,16283.4,16129.8,15867.25,15758.9,,,76.28964589056709,16499.64509011373,15867.25,15234.85490988627,190.06496729602986,108.58253268466743,81.48243461136244,154.47713658047792,206.0
2023-05-30,TX,202306,16550.0,16607.0,16515.0,16576.0,-2.0,-0.01,66386,16573.0,16372.0,16218.4,15914.25,15783.86,,,76.4025282838382,16607.68893025987,15914.25,15220.81106974013,213.16501382776914,129.49902891328776,83.66598491448138,150.01448396758664,180.0
2023-05-31,TX,202306,16576.0,16598.0,16455.0,16489.0,-84.0,-0.51,97967,16488.0,16455.4,16279.7,15961.1,15809.1,,,71.1155737886832,16676.572123845515,15961.1,15245.627876154484,221.89393901556832,147.97801093374386,73.91592808182446,149.5134493984733,299.0
2023-06-01,TX,202306,16440.0,16518.0,16422.0,16470.0,-18.0,-0.11,70078,16469.0,16508.0,16319.7,16004.15,15830.44,,,69.97671358800599,16733.182310669436,16004.15,15275.117689330566,224.68846514258257,163.3201017755116,61.36836336707097,145.6910601557252,565.0
2023-06-02,TX,202306,16577.0,16738.0,16566.0,16710.0,241.0,1.46,81950,16711.0,16563.0,16377.8,16057.5,15857.18,,,75.34720662148004,16827.994776101725,16057.5,15287.005223898275,243.4626555253726,179.34861252548382,64.1140429998888,154.4274130017448,396.0
2023-06-05,TX,202306,16750.0,16764.0,16657.0,16681.0,-30.0,-0.18,67739,16683.0,16585.2,16434.3,16105.4,15881.7,,,73.63324417127563,16905.31059500424,16105.4,15305.489404995758,253.08388553439,194.09566712726505,58.98821840712495,151.03974064447735,324.0
2023-06-06,TX,202306,16687.0,16784.0,16680.0,16747.0,64.0,0.38,76480,16746.0,16619.4,16495.7,16155.8,15902.4,,,75.02562913452292,16983.55397311043,16155.8,15328.046026889568,263.0026966749665,207.87707303680534,55.12562363816116,147.67975916987183,-61.0
2023-06-07,TX,202306,16785.0,16906.0,16766.0,16889.0,143.0,0.85,75944,16890.0,16699.4,16577.4,16219.8,15923.44,,,77.74829872296063,17066.26975137934,16219.8,15373.33024862066,279.10429860362274,222.12251815016882,56.98178045345392,148.48834780059528,-266.0
2023-06-08,TX,202306,16852.0,16867.0,16667.0,16719.0,-171.0,-1.01,86320,16717.0,16749.2,16628.6,16279.85,15939.58,,,68.16708811139877,17088.195538739463,16279.85,15471.504461260538,274.97758446107764,232.69353141235058,42.28405304872706,153.73918010055277,-169.0
2023-06-09,TX,202306,16802.0,16888.0,16785.0,16888.0,171.0,1.02,68556,16886.0,16784.8,16673.9,16348.85,15960.72,15652.45,,71.87737743753641,17116.441890264574,16348.85,15581.258109735425,282.0922376603812,242.5732726619567,39.51896499842451,154.829238664799,-18.0
2023-06-12,TX,202306,16954.0,16984.0,16907.0,16942.0,56.0,0.33,62748,16942.0,16837.0,16711.1,16420.45,15985.76,15679.57,,72.96180571277817,17126.369676733775,16420.45,15714.530323266228,288.75936210245163,251.8104905500557,36.94887155239593,150.62715018874192,-17.0
2023-06-13,TX,202306,17088.0,17274.0,17081.0,17220.0,278.0,1.64,89364,17218.0,16931.6,16775.5,16496.95,16015.36,15709.69,,77.72409787204363,17201.263985378722,16496.95,15792.63601462128,312.868825843645,264.02215760877357,48.84666823487146,163.58235374668894,-136.0
2023-06-14,TX,202306,17199.0,17230.0,17133.0,17203.0,-15.0,-0.09,70092,17199.0,16994.4,16846.9,16563.3,16043.0,15738.83,,76.8328995042828,17271.137862790663,16563.3,15855.462137209333,326.83642477656394,276.58501104233164,50.2514137342323,158.82647133621117,89.0
2023-06-15,TX,202306,17250.0,17348.0,17230.0,17337.0,138.0,0.8,73605,17336.0,17118.0,16933.6,16626.65,16072.46,15768.56,,78.8878083964477,17372.327483902962,16626.65,15880.972516097043,344.74452736188323,290.21691430624196,54.52761305564127,157.83886624076754,-46.0
2023-06-16,TX,202306,17292.0,17322.0,17215.0,17268.0,-68.0,-0.39,89295,17269.0,17194.0,16989.4,16683.6,16102.62,15793.55,,75.18946803763743,17442.412598735802,16683.6,15924.787401264197,349.34210599867583,302.0419526447287,47.30015335394711,155.27894722356987,-43.0
2023-06-19,TX,202306,17194.0,17286.0,17160.0,17255.0,-14.0,-0.08,89130,17253.0,17256.6,17046.8,16740.55,16131.36,15818.02,,74.48099811285273,17491.34224156903,16740.55,15989.75775843097,347.92605386512514,311.218772888808,36.70728097631712,153.18759385045774,-170.0
2023-06-20,TX,202306,17210.0,17238.0,17106.0,17189.0,-64.0,-0.37,99173,17189.0,17250.4,17091.0,16793.35,16158.16,15841.99,,70.83195574023601,17513.72192477222,16793.35,16072.978075227775,337.5866847705729,316.492355265161,21.094329505411906,152.88848000399645,-63.0
2023-06-21,TX,202307,16966.0,17051.0,16956.0,17001.0,-11.0,-0.06,45799,17003.0,17210.0,17102.2,16839.8,16179.76,15864.32,,61.57744098429146,17483.896141891993,16839.8,16195.703858108005,310.6417467646388,315.32223356505654,-4.680486800417725,158.6107314322824,-57.0
2023-06-26,TX,202307,16851.0,16915.0,16822.0,16880.0,-123.0,-0.72,72170,16880.0,17118.6,17118.3,16873.45,16198.84,15884.79,,56.464053804596716,17448.399206452115,16873.45,16298.500793547888,276.3385418111029,307.5254952142658,-31.186953403162875,160.06710775854793,101.0
2023-06-27,TX,202307,16805.0,16855.0,16705.0,16743.0,-137.0,-0.81,94078,16742.0,17013.6,17103.8,16888.85,16217.38,15902.86,,51.27256451900821,17431.596450932913,16888.85,16346.103549067082,235.38487933398937,293.0973720382105,-57.71249270422112,161.13374291865165,437.0
2023-06-28,TX,202307,16795.0,16810.0,16712.0,16776.0,34.0,0.2,75639,16775.0,16917.8,17087.2,16899.15,16233.96,15921.37,,52.40766670646667,17424.852682131208,16899.15,16373.447317868797,203.24870640366862,275.12763891130214,-71.87893250763352,156.62418985303367,326.0
2023-06-29,TX,202307,16851.0,16965.0,16733.0,16756.0,-19.0,-0.11,111710,16762.0,16831.2,17040.8,16908.15,16249.68,15934.35,,51.62278612450546,17417.318449532915,16908.15,16398.981550467088,174.15912696933083,254.93393652290789,-80.77480955357706,162.0081762921027,465.0
2023-06-30,TX,202307,16718.0,16826.0,16671.0,16788.0,26.0,0.16,76943,16787.0,16788.6,16999.3,16923.1,16267.64,15949.55,,52.839782338376004,17398.608527789074,16923.1,16447.591472210923,151.93613308807835,234.33437583594198,-82.39824274786363,161.50759227123822,474.0
2023-07-03,TX,202307,16901.0,17038.0,16897.0,17035.0,248.0,1.48,75504,17035.0,16819.6,16969.1,16951.35,16292.78,15966.07,,60.996005795119615,17380.722227793354,16951.35,16521.977772206643,152.49719334535257,217.9669393378241,-65.46974599247153,167.82847853757835,65.0
2023-07-04,TX,202307,17025.0,17116.0,16983.0,17106.0,71.0,0.42,67409,17103.0,16892.2,16952.9,16971.15,16320.28,15981.33,,62.97807316459423,17390.584989002826,16971.15,16551.715010997177,156.86272838059085,205.74609714637745,-48.8833687657866,165.34073007060846,76.0
2023-07-05,TX,202307,17086.0,17098.0,16975.0,17005.0,-98.0,-0.57,72937,17005.0,16938.0,16927.9,16987.35,16348.08,15995.59,,58.4293637442317,17385.178744562327,16987.35,16589.52125543767,150.4384298654004,194.68456369018205,-44.24613382478165,162.8878207798507,-191.0
2023-07-06,TX,202307,16869.0,16898.0,16673.0,16686.0,-319.0,-1.88,108783,16689.0,16924.0,16877.6,16984.3,16369.34,16008.4,,46.905958548743,17390.30399012848,16984.3,16578.29600987152,118.243456044489,179.39634216104344,-61.15288611655444,174.96726215271852,138.0
2023-07-07,TX,202307,16566.0,16708.0,16536.0,16623.0,-66.0,-0.4,96841,16624.0,16891.0,16839.8,16971.0,16394.04,16020.67,,45.01767467525112,17405.076951703213,16971.0,16536.923048296787,86.64632890794383,160.84633951042352,-74.2000106024797,174.75531485609577,379.0
2023-07-10,TX,202307,16675.0,16737.0,16545.0,16550.0,-74.0,-0.45,99315,16553.0,16794.0,16806.8,16962.55,16417.54,16030.13,,42.864383103247505,17421.77172204711,16962.55,16503.32827795289,55.0799605940374,139.6930637271463,-84.6131031331089,175.98707808066032,303.0
2023-07-11,TX,202307,16750.0,16877.0,16737.0,16870.0,317.0,1.92,83593,16866.0,16746.8,16819.5,16961.65,16446.4,16042.82,,53.38927100879918,17421.522710649206,16961.65,16501.777289350797,55.247849116254656,122.80402080496796,-67.5561716887133,186.77371536061315,-18.0
2023-07-12,TX,202307,16880.0,16929.0,16824.0,16925.0,59.0,0.35,78402,16922.0,16730.8,16834.4,16960.8,16473.44,16056.32,,54.92612581944892,17420.877645620883,16960.8,16500.722354379115,59.137244977064256,110.07066563938722,-50.93342066232296,180.93273569199795,-265.0
2023-07-13,TX,202307,17137.0,17255.0,17056.0,17084.0,162.0,0.96,107250,17086.0,16810.4,16867.2,16954.0,16502.4,16071.83,,59.12229131289701,17402.425244606107,16954.0,16505.574755393893,74.19432441243407,102.89539739399659,-28.70107298156252,191.5803974282838,-459.0
2023-07-14,TX,202307,17219.0,17305.0,17143.0,17292.0,206.0,1.21,88668,17291.0,16944.2,16917.6,16958.45,16537.2,16088.14,,63.86191391767415,17418.291918489293,16958.45,16498.60808151071,101.73825474598561,102.66396886439439,-0.9257141184087772,193.6817976119778,-914.0
2023-07-17,TX,202307,17234.0,17345.0,17229.0,17291.0,0.0,0.0,94891,17287.0,17092.4,16943.2,16956.15,16570.84,16107.44,,63.82359970890693,17408.799212967067,16956.15,16503.500787032935,122.07907475380125,106.54699004227577,15.532084711525485,188.1330977825508,-869.0
2023-07-18,TX,202307,17338.0,17386.0,17152.0,17225.0,-62.0,-0.36,119145,17220.0,17163.4,16955.1,16954.0,16602.48,16124.23,,61.213288654569276,17401.07806924513,16954.0,16506.92193075487,131.35944285389996,111.50948060460061,19.849962249299352,191.40930508379716,-853.0
2023-07-19,TX,202308,17213.0,17269.0,17047.0,17085.0,-85.0,-0.5,68885,17081.0,17195.4,16963.1,16945.5,16629.72,16140.75,,55.98288698587759,17375.502093018105,16945.5,16515.497906981895,125.96532164624296,114.40064881292908,11.564672833313878,193.5943547206688,-631.0
2023-07-20,TX,202308,17020.0,17150.0,17018.0,17126.0,45.0,0.26,88053,17126.0,17203.8,17007.1,16942.35,16657.46,16156.79,,57.137942475794745,17366.047663434714,16942.35,16518.652336565283,123.57431133657883,116.23538131765903,7.338930018919797,189.19475795490675,-774.0
2023-07-21,TX,202308,16860.0,16984.0,16816.0,16944.0,-182.0,-1.06,99103,16947.0,17134.2,17039.2,16939.5,16684.16,16170.95,,50.76919817186334,17362.347253745313,16939.5,16516.652746254687,105.77423988215378,114.14315303055798,-8.368913148404204,197.82370381527056,-593.0
2023-07-24,TX,202308,16947.0,17024.0,16866.0,16981.0,34.0,0.2,94583,16979.0,17072.2,17082.3,16944.55,16713.42,16187.0,,51.94196123273035,17366.846329607608,16944.55,16522.25367039239,93.57447746193793,110.02941791683398,-16.454940454896047,194.97915354275122,-580.0
2023-07-25,TX,202308,17091.0,17225.0,17054.0,17180.0,201.0,1.18,92668,17182.0,17063.2,17113.3,16966.4,16746.86,16202.83,,57.76891584834084,17389.941450155584,16966.4,16542.85854984442,98.82452710465077,107.78843975439733,-8.963912649746561,198.48064257541185,-621.0
2023-07-26,TX,202308,17206.0,17208.0,17078.0,17102.0,-80.0,-0.47,92561,17100.0,17066.6,17131.0,16982.7,16778.7,16218.43,,54.95624536512138,17400.733060893355,16982.7,16564.666939106646,95.58938620245317,105.3486290440085,-9.759242841555334,193.5891681057396,-343.0
2023-07-27,TX,202308,17183.0,17263.0,17168.0,17221.0,121.0,0.71,91001,17223.0,17085.6,17144.7,17005.95,16809.32,16235.2,,58.29261842555235,17422.685155704217,17005.95,16589.214844295784,101.45827140782421,104.57055751677164,-3.11228610894743,191.26137038390104,-800.0
2023-07-28,TX,202308,17155.0,17299.0,17135.0,17262.0,39.0,0.23,105980,17262.0,17149.2,17141.7,17029.65,16837.04,16252.4,,59.40819644471147,17448.01982443731,17029.65,16611.280175562693,108.17083649570122,105.29061331255755,2.88022318314367,189.31412964219382,-772.0
2023-07-31,TX,202308,17400.0,17425.0,17058.0,17100.0,-162.0,-0.94,130814,17103.0,17173.0,17122.6,17032.9,16857.64,16267.21,,53.337537611289086,17452.393933209823,17032.9,16613.40606679018,99.27417567856173,104.0873257857584,-4.8131501071966625,202.00597752489426,-476.0
2023-08-01,TX,202308,17160.0,17218.0,17090.0,17182.0,79.0,0.46,92003,17178.0,17173.4,17118.3,17036.7,16878.7,16281.29,,55.79960067451732,17460.13221417355,17036.7,16613.26778582645,97.71383827848331,102.81262828430337,-5.098790005820064,196.7198362731161,-458.0
