date,open,high,low,close,spread,spread_per,volume,settlement_price,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,rsi,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,atr,stoch_slowk,stoch_slowd,profit_or_loss_after_20_days
2015-12-11,8200.0,8220.0,8068.0,8071.0,-117.0,-1.43,164753,8070.0,8256.4,8336.3,8371.15,8492.88,8351.99,8926.595,35.33625354138616,8594.349708781203,8371.15,8147.950291218795,-73.024387786234,-41.344158637931784,-31.680229148302217,137.75733895040682,8.486189578709537,23.117039058100932,-331.0
2015-12-14,7976.0,8065.0,7949.0,8058.0,-12.0,-0.15,144310,8060.0,8174.4,8312.1,8359.55,8488.5,8344.42,8918.64,34.91981208383247,8619.502668768846,8359.55,8099.5973312311535,-88.11150806730438,-50.6976285238063,-37.41387954349808,136.63181473966347,12.711745963024313,14.04011146723172,-349.0
2015-12-15,8077.0,8137.0,8048.0,8066.0,6.0,0.07,139344,8065.0,8120.8,8273.1,8340.85,8483.12,8337.53,8910.55,35.42416530860522,8627.409784338157,8340.85,8054.290215661844,-98.28960506167823,-60.21602383138069,-38.07358123029754,133.22954225825893,12.742133327809805,11.313356289847981,-260.0
2015-12-16,8165.0,8192.0,8083.0,8170.0,130.0,1.62,73569,8170.0,8110.6,8244.9,8335.55,8479.12,8332.39,8903.155,41.74464306112202,8630.509302277465,8335.55,8040.590697722533,-96.84749182294945,-67.54231742969444,-29.305174393255015,132.713146382669,24.792013311147855,16.74863086732742,-454.0
2015-12-17,8202.0,8303.0,8176.0,8281.0,111.0,1.36,144410,8282.0,8129.2,8225.4,8327.25,8474.9,8329.98,8896.405,47.63565468325388,8618.516802090495,8327.25,8035.983197909504,-85.75925504818588,-71.18570495339273,-14.573550094793148,132.73363592676407,37.16028840820831,24.898145015722083,-616.0
2015-12-18,8248.0,8319.0,8206.0,8231.0,-51.0,-0.62,145205,8229.0,8161.2,8208.8,8316.6,8470.7,8326.88,8889.49,45.40814558267754,8605.579860890019,8316.6,8027.620139109982,-80.08318059447447,-72.96520008160908,-7.117980512865387,131.32409050342378,49.39620331762223,37.11616834565956,-417.0
2015-12-21,8173.0,8283.0,8133.0,8280.0,51.0,0.62,137963,8280.0,8205.6,8190.0,8306.7,8465.26,8324.84,8882.78,47.975613780604434,8586.298354787632,8306.7,8027.1016452123695,-70.81465296726856,-72.53509065874098,1.7204376914724264,132.6580840388935,66.25055190404446,50.93568120995843,-413.0
2015-12-22,8257.0,8297.0,8220.0,8277.0,-3.0,-0.04,126517,8275.0,8247.8,8184.3,8300.45,8459.74,8321.51,8876.22,47.82730631765866,8576.817490852218,8300.45,8024.082509147785,-62.9852976699749,-70.62513206098777,7.639834391012869,128.68250660754396,77.38634660057126,64.3443672740794,-685.0
2015-12-23,8301.0,8347.0,8267.0,8290.0,15.0,0.18,134900,8288.0,8271.8,8191.2,8295.55,8455.16,8318.71,8869.48,48.56925195917474,8568.99430877241,8295.55,8022.105691227589,-55.096369187251184,-67.51937948624045,12.423010298989269,125.2051847070051,87.2207109855773,76.9525364967311,-677.0
2015-12-24,8346.0,8388.0,8293.0,8317.0,29.0,0.35,114489,8317.0,8279.0,8204.1,8286.3,8449.34,8317.36,8863.185,50.15472166649484,8543.199279874563,8286.3,8029.400720125436,-46.133859758481776,-63.242275540688716,17.10841578220694,123.26195722793331,86.05130662650588,83.5527880708849,-569.0
2015-12-25,8335.0,8378.0,8306.0,8376.0,59.0,0.71,69641,8374.0,8308.0,8234.6,8285.45,8444.72,8316.47,8857.425,53.526169962761,8541.040668843592,8285.45,8029.85933115641,-33.87965596376489,-57.36975162530395,23.49009566153906,119.60038885450949,88.65861982205438,87.31021247804595,-543.0
2015-12-28,8370.0,8394.0,8349.0,8356.0,-18.0,-0.21,74401,8354.0,8323.2,8264.4,8288.25,8439.36,8314.8,8851.61,52.23635326173891,8545.637548261418,8288.25,8030.8624517385815,-25.48813269481252,-50.993427839205665,25.505295144393145,114.27178965061594,89.35960599622642,88.02317748159567,-577.0
2015-12-29,8321.0,8347.0,8263.0,8287.0,-67.0,-0.8,110566,8288.0,8325.2,8286.5,8279.8,8431.92,8313.77,8845.01,47.94395996710651,8525.431919749899,8279.8,8034.168080250099,-24.127387880735114,-45.62021984751156,21.492831966776443,112.75237610414338,81.08525671174438,86.3678275100085,-448.0
2015-12-30,8313.0,8329.0,8226.0,8260.0,-28.0,-0.34,115891,8258.0,8319.2,8295.5,8270.2,8424.94,8312.48,8838.32,46.339326907483105,8502.824676248996,8270.2,8037.575323751005,-24.940167438016942,-41.484209365612635,16.544041927595693,112.05577781099029,65.14806191045223,78.53097487280776,-405.0
2015-12-31,8240.0,8300.0,8234.0,8272.0,14.0,0.17,103781,8275.0,8310.2,8294.6,8260.0,8418.48,8310.75,8831.95,47.185381037134746,8472.668756520558,8260.0,8047.3312434794425,-24.335477148844802,-38.05446292225907,13.718985773414268,108.76607939591955,53.63984674329482,66.6243884551639,-219.0
2016-01-04,8262.0,8294.0,8036.0,8075.0,-200.0,-2.42,191331,8073.0,8250.0,8279.0,8243.9,8406.14,8307.9,8824.555,36.89967259053415,8461.34507352436,8243.9,8026.45492647564,-39.29948929095917,-38.30346819599909,-0.996021094960085,119.42564515335387,37.603187853621094,52.13036550245613,88.0
2016-01-05,8099.0,8130.0,8011.0,8025.0,-48.0,-0.59,164756,8025.0,8183.8,8253.5,8221.75,8391.92,8305.16,8816.305,34.824744078343706,8433.549787535248,8221.75,8009.950212464752,-54.56417698872974,-41.55560995454522,-13.008567034184523,119.3952419281143,22.60197073662114,37.9483351111791,99.0
2016-01-06,8038.0,8048.0,7901.0,7971.0,-54.0,-0.67,200598,7971.0,8120.6,8222.9,8203.6,8377.52,8301.81,8807.33,32.68696111811921,8435.109308668016,8203.6,7972.090691331984,-70.20956846716945,-47.286401657070066,-22.92316681009938,121.36701036182043,9.582663396826986,23.262607329023155,134.0
2016-01-07,7956.0,7971.0,7731.0,7799.0,-172.0,-2.16,246399,7805.0,8028.4,8173.8,8182.5,8360.74,8296.55,8797.54,27.00131350500461,8473.180924726763,8182.5,7891.819075273237,-95.38804249196164,-56.906729824048384,-38.48131266791326,129.8407953359761,9.370181899429285,13.851605344292551,235.0
2016-01-08,7755.0,7884.0,7734.0,7868.0,63.0,0.81,182333,7865.0,7947.6,8128.9,8166.5,8347.1,8292.85,8788.135,32.103519435193896,8487.821334492446,8166.5,7845.178665507555,-108.52345043170499,-67.2300739455797,-41.29337648612528,131.28073852626352,15.03961443109496,11.330819909117158,181.0
2016-01-11,7730.0,7793.0,7672.0,7740.0,-125.0,-1.59,184748,7739.0,7880.6,8065.3,8149.95,8330.54,8288.54,8778.23,28.170047315730372,8519.690706441686,8149.95,7780.209293558313,-127.78881619154163,-79.3418223947721,-48.44699379676953,135.9035429172447,13.664711468632838,12.691502599719108,465.0
2016-01-12,7800.0,7808.0,7680.0,7709.0,-30.0,-0.39,176648,7707.0,7817.4,8000.6,8132.5,8313.06,8285.91,8768.33,27.29770687952137,8548.05577243012,8132.5,7716.944227569879,-143.89941539151005,-92.25334099411968,-51.646074397390365,135.3390041374415,12.123127735268284,13.609151211665441,483.0
2016-01-13,7784.0,7849.0,7736.0,7806.0,99.0,1.28,188268,7806.0,7784.4,7952.5,8119.5,8294.76,8284.21,8759.315,34.16735448117977,8558.187360200855,8119.5,7680.8126397991455,-147.1439086063965,-103.23145451657504,-43.912454089821466,135.67193241333854,12.347770916074822,12.711870039992062,478.0
2016-01-14,7647.0,7724.0,7607.0,7716.0,-90.0,-1.15,171850,7715.0,7767.8,7898.1,8096.8,8271.44,8283.91,8750.19,31.21973746379346,8568.433162532072,8096.8,7625.166837467928,-155.18852399006664,-113.62286841127336,-41.56565557879328,140.19536581238577,14.27844103306226,12.916446561468534,588.0
2016-01-15,7801.0,7809.0,7636.0,7665.0,-50.0,-0.65,183418,7668.0,7727.2,7837.4,8066.0,8247.34,8287.16,8740.755,29.658321482285636,8565.146872172905,8066.0,7566.853127827096,-163.79113121100454,-123.65652097121959,-40.13461023978495,142.53855396864392,16.097843399885985,14.241351783007767,637.0
2016-01-18,7513.0,7828.0,7503.0,7814.0,146.0,1.9,241486,7810.0,7742.0,7811.3,8045.15,8229.84,8289.53,8731.915,39.22222043423327,8549.792952987575,8045.15,7540.507047012425,-156.7784601594767,-130.280908808871,-26.497551350605704,155.57151439945508,28.006723588436596,19.461002673795026,504.0
2016-01-19,7786.0,7868.0,7750.0,7867.0,57.0,0.73,165954,7866.0,7773.6,7795.5,8024.5,8214.56,8292.13,8723.715,42.23100668377757,8522.772415451635,8024.5,7526.2275845483655,-145.269632866577,-133.2786536204122,-11.990979246164812,152.88783479949402,48.64395470601706,30.916173898113296,381.0
2016-01-20,7755.0,7770.0,7592.0,7592.0,-243.0,-3.1,116248,7594.0,7730.8,7757.6,7990.25,8195.76,8291.25,8713.61,33.0802534846039,8508.171953579886,7990.25,7472.328046420113,-156.5345729320643,-137.9298374827426,-18.60473544932168,161.61013231381588,52.73385933791895,43.128179210790954,745.0
2016-01-21,7659.0,7706.0,7601.0,7613.0,19.0,0.25,202230,7613.0,7710.2,7739.0,7956.4,8180.42,8288.62,8703.53,34.25185572115638,8479.996562249997,7956.4,7432.8034377500035,-161.9012972234632,-142.72412943088673,-19.177167792576455,158.20940857711474,43.75811471054683,48.37864291816103,778.0
2016-01-22,7730.0,7752.0,7641.0,7748.0,135.0,1.77,183045,7748.0,7726.8,7727.0,7927.95,8166.16,8286.41,8694.42,41.35945682875282,8431.532555297526,7927.95,7424.367444702474,-153.4917359449464,-144.87765073369866,-8.614085211247755,156.8373079644637,40.20661800836519,45.566197352277065,700.0
2016-01-25,7768.0,7881.0,7766.0,7833.0,85.0,1.1,145944,7835.0,7730.6,7736.3,7900.8,8155.7,8286.4,8685.725,45.364303310032085,8361.560501779406,7900.8,7440.039498220594,-138.37322798092464,-143.57676618314386,5.203538202219221,155.13464310985916,61.520620424729806,48.49511771454735,684.0
2016-01-26,7784.0,7810.0,7745.0,7779.0,-56.0,-0.71,145032,7778.0,7713.0,7743.3,7871.95,8145.48,8284.74,8676.465,43.3392841373462,8284.862327256082,7871.95,7459.037672743918,-129.25903253354682,-140.71321945322444,11.454186919677625,150.33931145915494,75.81358266289753,59.180273698664244,787.0
2016-01-27,7850.0,7859.0,7778.0,7839.0,61.0,0.78,145619,7838.0,7762.4,7746.6,7849.55,8133.46,8283.36,8667.37,46.21231267253164,8215.956045255787,7849.55,7483.143954744213,-115.85891892054588,-135.74235934668872,19.88344042614284,145.38650349778672,83.06878306878286,73.4676620521368,763.0
2016-01-28,7800.0,7903.0,7793.0,7855.0,17.0,0.22,153244,7858.0,7810.8,7760.5,7829.3,8125.04,8283.01,8658.42,46.984309858393736,8143.8238305756495,7829.3,7514.776169424351,-102.76357157223447,-129.14660179179788,26.38303021956341,142.85889610508767,83.3015873015871,80.72798434442257,750.0
2016-01-29,7841.0,8073.0,7820.0,8053.0,195.0,2.48,236477,8053.0,7871.8,7799.3,7818.35,8117.16,8284.22,8651.005,55.496756474544625,8081.517836180588,7818.35,7555.182163819412,-75.53771742102435,-118.42482491764318,42.887107496618825,150.7261178118671,90.91029491029472,85.76022176022163,561.0
2016-01-30,8103.0,8167.0,8091.0,8163.0,110.0,1.37,68665,8164.0,7937.8,7834.2,7822.75,8111.54,8286.09,8643.585,59.39723400580041,8105.172998355304,7822.75,7540.327001644696,-44.57116254562061,-103.65409244323867,59.08292989761806,148.10282368244802,94.38211455602739,89.5313322559698,457.0
2016-02-01,8131.0,8150.0,8067.0,8124.0,-40.0,-0.49,152839,8126.0,8006.8,7859.9,7827.7,8104.46,8284.01,8636.285,57.47390566218373,8127.089445371729,7827.7,7528.31055462827,-22.91279433787531,-87.505832822166,64.59303848429069,144.381193419416,95.84972350773529,93.71404432468586,517.0
2016-02-02,8079.0,8149.0,8061.0,8105.0,-21.0,-0.26,133729,8104.0,8060.0,7911.2,7834.4,8098.52,8282.44,8629.005,56.51380789715918,8151.774479125263,7834.4,7517.025520874737,-7.198542387785892,-71.44437473528998,64.24583234750409,140.35396531802914,93.30670081262133,94.51284629212806,602.0
2016-02-03,8026.0,8085.0,7993.0,8034.0,-70.0,-0.86,158007,8036.0,8095.8,7953.3,7846.15,8091.44,8280.15,8621.395,52.95395093708562,8174.618735194094,7846.15,7517.681264805905,-0.46858952218553895,-57.24921769266909,56.78062817048355,138.32868208102704,83.03305564468398,90.7298266550136,707.0
2016-02-15,7920.0,8068.0,7907.0,8049.0,13.0,0.16,132682,8043.0,8095.0,7983.4,7855.2,8082.38,8277.91,8613.575,53.618670957828705,8195.344439907532,7855.2,7515.055560092466,6.006086820062592,-44.59815679012276,50.60424361018535,139.94806193238225,76.24475159029045,84.1948360158653,554.0
2016-02-16,8080.0,8232.0,8077.0,8205.0,162.0,2.01,153558,8206.0,8103.4,8020.6,7878.45,8078.62,8277.59,8605.41,59.95555681185649,8246.354593610928,7878.45,7510.545406389073,23.45483795065502,-30.987557841967202,54.44239579262222,143.0232003657835,78.19139681678024,79.15640135058494,452.0
2016-02-17,8212.0,8239.0,8168.0,8192.0,-16.0,-0.19,72911,8190.0,8117.0,8061.9,7902.6,8076.46,8276.73,8596.77,59.22932888703624,8285.928788378826,7902.6,7519.271211621175,35.821183275755175,-17.62580961842273,53.4469928941779,137.87868605394183,85.18422051204585,79.87345630637223,506.0
2016-02-18,8290.0,8332.0,8233.0,8284.0,94.0,1.15,123075,8285.0,8152.8,8106.4,7926.5,8073.02,8275.2,8588.095,62.67499024167547,8341.087747045181,7926.5,7511.912252954818,52.440728094273254,-3.6125020758835333,56.05323017015679,138.03020847866028,91.37991561473149,84.91851098118592,479.0
2016-02-19,8278.0,8318.0,8253.0,8304.0,19.0,0.23,93479,8307.0,8206.8,8151.3,7955.9,8070.06,8273.87,8579.665,63.39916368162098,8389.564340244871,7955.9,7522.235659755128,66.45956545243553,10.401911429780277,56.05765402265525,132.81376501589884,91.16621603798448,89.24345072158734,441.0
2016-02-22,8289.0,8404.0,8261.0,8302.0,-5.0,-0.06,140771,8300.0,8257.4,8176.2,7987.75,8066.58,8274.19,8571.63,63.26697191863403,8424.830713369982,7987.75,7550.669286630018,76.52606691022811,23.626742525869844,52.899324384358266,133.54135322904892,87.83787529096124,90.12800231455913,450.0
2016-02-23,8321.0,8331.0,8271.0,8318.0,18.0,0.22,109053,8319.0,8280.0,8191.7,8012.95,8065.0,8274.07,8563.85,63.915188266689114,8464.917465643273,8012.95,7560.982534356726,84.81718837248354,35.864831695192585,48.95235667729096,128.288399426974,85.19493431175266,88.06634188023286,403.0
2016-02-24,8300.0,8382.0,8216.0,8248.0,-71.0,-0.85,163799,8247.0,8291.2,8204.1,8032.0,8060.6,8275.15,8555.66,59.00899963420705,8489.834467902981,8032.0,7574.1655320970185,84.7624580267011,45.64435696149429,39.11810106520681,130.98208518219013,76.92823608316546,83.32034856195985,466.0
2016-02-25,8287.0,8375.0,8271.0,8337.0,90.0,1.09,146795,8338.0,8301.8,8227.3,8069.25,8060.66,8277.61,8548.1,62.90754342066116,8498.140603767448,8069.25,7640.359396232552,90.85333928824912,54.68615342684525,36.167185861403865,130.6976505263194,79.27565392354104,80.46627477281977,365.0
2016-02-26,8390.0,8416.0,8311.0,8391.0,53.0,0.64,139525,8389.0,8319.2,8263.0,8108.15,8064.06,8280.32,8540.82,65.07776635813597,8504.339487493098,8108.15,7711.960512506901,98.89772387449648,63.5284675163755,35.36925635812098,128.8621040601537,82.58538447993743,79.59642482888137,292.0
2016-03-01,8372.0,8484.0,8360.0,8448.0,59.0,0.7,136259,8448.0,8348.4,8302.9,8143.15,8069.26,8283.45,8534.295,67.25558526539471,8529.44536626789,8143.15,7756.854633732109,108.62027334948198,72.54682868299679,36.07344466648519,128.51481091299988,89.25069278546681,83.70391039631515,152.0
2016-03-02,8540.0,8575.0,8500.0,8517.0,69.0,0.82,130846,8518.0,8388.2,8334.1,8177.35,8078.18,8285.53,8528.275,69.71748630152686,8568.833984346715,8177.35,7785.866015653286,120.50409104812297,82.13828115602203,38.36580989210094,128.4066101334999,88.35899160344432,86.73168962294959,223.0
2016-03-03,8530.0,8606.0,8517.0,8566.0,48.0,0.56,133529,8564.0,8451.8,8371.5,8216.7,8088.34,8288.42,8522.49,71.3640431540416,8598.19605502541,8216.7,7835.203944974592,132.35034034423006,92.18069299366364,40.16964735056642,125.59185226682133,87.3983986074531,88.33602766545481,149.0
2016-03-04,8570.0,8618.0,8548.0,8602.0,38.0,0.44,124749,8601.0,8504.8,8403.3,8254.85,8099.06,8291.09,8516.97,72.54516512560436,8630.186262569903,8254.85,7879.5137374300975,142.99511867771253,102.34357813047342,40.65154054723911,121.6210056763341,89.86916712772097,88.54218577953952,27.0
2016-03-07,8605.0,8685.0,8573.0,8605.0,4.0,0.05,128900,8604.0,8547.6,8433.4,8292.35,8107.76,8293.44,8511.3,72.64641645105088,8649.837496284756,8292.35,7934.862503715245,149.94478695975522,111.86381989632977,38.08096706342545,120.93379098516736,89.56864031490879,88.94540201669435,-145.0
2016-03-08,8611.0,8620.0,8525.0,8614.0,10.0,0.12,136044,8614.0,8580.8,8464.6,8320.4,8114.42,8294.66,8506.35,72.96849224754632,8686.301844761714,8320.4,7954.498155238284,154.39885997890997,120.37082791284581,34.028032066064156,119.0813773433697,87.9412461502012,89.12635119761039,-176.0
2016-03-09,8613.0,8632.0,8555.0,8620.0,6.0,0.07,117377,8618.0,8601.4,8494.8,8343.25,8122.2,8296.45,8501.575,73.19508795044686,8723.76642540106,8343.25,7962.73357459894,156.60761963803088,127.61818625788283,28.989433380148057,116.07556467598614,84.03445162043455,87.18144602851491,-136.0
2016-03-10,8629.0,8676.0,8601.0,8641.0,23.0,0.27,120396,8641.0,8616.4,8534.1,8369.1,8129.42,8297.34,8496.79,74.01607971816303,8756.703869949708,8369.1,7981.496130050292,158.22864079958708,133.74027716622368,24.488363633363406,113.14159577055855,85.79873942510868,85.92481239858154,-127.0
2016-03-11,8618.0,8707.0,8608.0,8707.0,66.0,0.76,132707,8705.0,8637.4,8571.1,8399.2,8138.02,8298.88,8491.815,76.45670438215348,8793.532651450461,8399.2,8004.867348549541,162.96045349539781,139.5843124320585,23.376141063339304,112.13148178694723,90.8449370086197,86.8927093513877,-212.0
2016-03-14,8727.0,8778.0,8725.0,8741.0,36.0,0.41,112139,8741.0,8664.6,8606.1,8434.55,8147.04,8301.1,8487.14,77.6227682674219,8818.20477971748,8434.55,8050.895220282518,167.52286568162708,145.1720230819722,22.350842599654868,109.19351880216529,91.6419805332203,89.42855232231629,-103.0
2016-03-15,8739.0,8750.0,8578.0,8603.0,-138.0,-1.58,167109,8603.0,8662.4,8621.6,8462.25,8152.76,8301.05,8482.45,63.80874600653237,8808.757070634894,8462.25,8115.742929365105,158.1797656488252,147.77357159534282,10.40619405348238,113.67969603058205,73.21361301763169,85.23351018649062,58.0
2016-03-16,8620.0,8664.0,8603.0,8657.0,84.0,0.98,66362,8657.0,8669.8,8635.6,8484.85,8158.38,8301.55,8477.61,66.33355020006239,8820.072478363183,8484.85,8149.627521636818,153.36474692627235,148.89180666152873,4.472940264743613,109.9168605998262,57.27158403212445,74.04239252765888,59.0
2016-03-17,8754.0,8819.0,8681.0,8698.0,41.0,0.47,165522,8698.0,8681.2,8648.8,8510.15,8165.22,8302.29,8472.95,68.15033592154676,8829.129795598426,8510.15,8191.170204401573,151.11520522710816,149.3364863746446,1.7787188524635553,113.63708484269576,47.989214009774976,59.4914703531771,-53.0
2016-03-18,8725.0,8779.0,8703.0,8763.0,65.0,0.75,124958,8765.0,8692.4,8664.9,8534.1,8174.74,8303.33,8468.47,70.83722318104918,8853.492485822699,8534.1,8214.707514177302,152.8158183661999,150.03235277295568,2.783465593244216,111.30586449678891,63.98994380360822,56.41691394850261,-127.0
2016-03-21,8798.0,8810.0,8690.0,8745.0,-20.0,-0.23,118631,8746.0,8693.2,8678.9,8556.15,8184.44,8304.69,8463.89,69.0987866439968,8869.795197635898,8556.15,8242.504802364101,150.97081933424852,150.22004608521425,0.7507732490342676,111.9268741755897,70.58853844568112,60.855898753021506,-303.0
2016-03-22,8775.0,8776.0,8660.0,8752.0,6.0,0.07,145545,8750.0,8723.0,8692.7,8578.65,8194.04,8306.26,8458.995,69.41315742835008,8880.479935559848,8578.65,8276.820064440151,148.36324665298525,149.84868619876846,-1.4854395457832084,112.21781173447616,75.04041601551957,69.8729660882697,-222.0
2016-03-23,8761.0,8787.0,8698.0,8721.0,-29.0,-0.33,137212,8713.0,8735.8,8702.8,8598.8,8206.96,8306.55,8454.085,66.20112195449147,8881.540587818708,8598.8,8316.05941218129,142.15659288102142,148.31026753521905,-6.15367465419763,110.55939661058501,67.83498889308,71.1546477847603,-223.0
2016-03-24,8685.0,8751.0,8627.0,8714.0,1.0,0.01,151791,8713.0,8739.0,8710.1,8622.1,8220.74,8306.33,8449.505,65.46446518023637,8858.347243370015,8622.1,8385.852756629985,135.11540724337465,145.67129547685016,-10.555888233475514,111.51943970982894,62.65560165975086,68.51033552278354,-187.0
2016-03-25,8727.0,8759.0,8671.0,8702.0,-11.0,-0.13,106496,8700.0,8726.8,8709.6,8640.35,8235.36,8306.44,8444.98,64.14668805392301,8839.098358483703,8640.35,8441.601641516298,127.10176713133296,141.95738980774672,-14.855622676413759,109.83947973055545,55.73997233748253,62.076854296771195,-129.0
2016-03-28,8720.0,8733.0,8653.0,8683.0,-17.0,-0.2,108424,8685.0,8714.4,8703.8,8654.95,8253.04,8306.89,8440.66,62.01800420465582,8817.974507359937,8654.95,8491.925492640064,117.85915146370644,137.13774213893868,-19.278590675232238,107.70808832123006,48.30695148814079,55.5675084951248,-126.0
2016-03-29,8682.0,8697.0,8564.0,8600.0,-85.0,-0.98,158070,8601.0,8684.0,8703.5,8662.55,8267.68,8307.39,8437.11,53.64343157329733,8798.138310705817,8662.55,8526.961689294181,102.65357905786186,130.2409095227233,-27.587330464861452,109.5146534411422,34.202322084512126,46.08308197004522,-183.0
2016-03-30,8645.0,8747.0,8626.0,8740.0,139.0,1.62,148145,8740.0,8687.8,8711.8,8673.7,8287.68,8309.11,8434.27,62.77447360174108,8795.559098962392,8673.7,8551.840901037609,100.73863111530045,124.34045384123874,-23.60182272593829,112.19217819534633,40.899799847671495,41.136357806774875,-431.0
2016-03-31,8784.0,8815.0,8691.0,8715.0,-25.0,-0.29,166161,8716.0,8688.0,8713.5,8681.15,8307.8,8310.43,8431.105,60.48338539307421,8793.617373046702,8681.15,8568.682626953298,96.09599519317635,118.69156211162627,-22.59556691844992,113.03559403853588,48.60724168525942,41.23645453914776,-456.0
2016-04-01,8670.0,8694.0,8598.0,8629.0,-87.0,-1.0,156482,8628.0,8673.4,8700.1,8682.5,8324.26,8309.51,8428.065,53.27957010629222,8791.73644080628,8682.5,8573.26355919372,84.50309245996687,111.85386818129439,-27.350775721327523,113.31876589292618,52.53349744652807,47.3468463264864,-452.0
2016-04-06,8591.0,8599.0,8453.0,8460.0,-168.0,-1.95,156407,8458.0,8628.8,8671.6,8675.25,8339.14,8305.29,8423.945,42.55361699642847,8818.156787802483,8675.25,8532.343212197517,60.97585422215343,101.67826538946619,-40.70241116731276,117.79599690057431,29.329826183296102,43.490188438361265,-318.0
2016-04-07,8470.0,8493.0,8381.0,8438.0,-20.0,-0.24,152741,8438.0,8596.4,8640.2,8666.45,8354.6,8300.97,8419.695,41.38561063241504,8841.435113652453,8666.45,8491.464886347549,40.09296552617889,89.36120541680873,-49.26823989062984,117.38199712196186,13.654585517694295,31.839303049172894,-336.0
2016-04-08,8388.0,8500.0,8375.0,8484.0,46.0,0.55,141629,8485.0,8545.2,8616.5,8659.65,8368.0,8298.92,8415.78,44.797443538606814,8851.120389355707,8659.65,8468.179610644293,26.944343721341284,76.87783307771524,-49.933489356373954,117.92614018467887,13.280023161060223,18.75481162068361,-370.0
2016-04-11,8456.0,8530.0,8415.0,8514.0,29.0,0.34,130911,8515.0,8505.0,8596.5,8653.3,8380.94,8297.75,8412.13,46.9655935524444,8854.975085223816,8653.3,8451.624914776183,18.72882129622485,65.24803072141717,-46.519209425192315,117.71713017148753,23.165758972210398,16.70012255032171,-361.0
2016-04-12,8541.0,8584.0,8468.0,8495.0,-20.0,-0.23,148275,8496.0,8478.2,8575.8,8642.7,8399.0,8297.38,8408.53,45.74028343896883,8854.0254362352,8642.7,8431.3745637648,10.563055050948606,54.31103558732345,-43.74798053637485,117.59447801638127,27.87878787878769,21.441523337352844,-370.0
2016-04-13,8542.0,8644.0,8529.0,8638.0,142.0,1.67,147192,8636.0,8513.8,8571.3,8637.55,8419.5,8299.96,8406.45,55.21139331524401,8844.00626655555,8637.55,8431.093733444448,15.452405655920302,46.539309601042824,-31.086903945122522,119.83772958663975,39.545454545454355,30.19666713215089,-554.0
2016-04-14,8705.0,8724.0,8645.0,8661.0,25.0,0.29,119974,8660.0,8558.4,8577.4,8640.45,8437.76,8301.96,8404.51,56.52580492347009,8846.512587579507,8640.45,8434.387412420494,20.94175549564534,41.41979877996333,-20.47804328431799,117.42074890187976,50.681818181817995,39.36868686868675,-642.0
2016-04-15,8620.0,8719.0,8591.0,8716.0,56.0,0.65,136854,8717.0,8604.8,8575.0,8643.4,8455.42,8305.56,8402.18,59.58054213014247,8851.999520613183,8643.4,8434.800479386817,29.391340065281838,39.01410703702703,-9.622766971745193,118.17640969460264,74.16015455413718,54.79580909380325,-654.0
2016-04-18,8651.0,8684.0,8630.0,8645.0,-72.0,-0.83,111226,8644.0,8631.0,8568.0,8640.75,8472.74,8309.11,8399.25,54.27841869292587,8847.848889422392,8640.75,8433.651110577608,30.012623245876966,37.21381027879702,-7.201187032920053,115.87809471641674,80.0238777459406,68.28861682729865,-495.0
2016-04-19,8700.0,8748.0,8598.0,8636.0,-8.0,-0.09,158491,8636.0,8659.2,8568.7,8634.4,8488.68,8311.07,8396.195,53.62694440505867,8833.759373995872,8634.4,8435.040626004127,29.43941065806939,35.658930354651496,-6.219519696582104,118.31537366524412,81.68160786211575,78.62188005406458,-527.0
2016-04-20,8620.0,8652.0,8439.0,8442.0,-152.0,-1.77,96649,8442.0,8620.0,8566.9,8619.25,8500.42,8312.73,8391.705,41.941232281296045,8828.494235284932,8619.25,8410.005764715068,13.179037141604567,31.16295171204211,-17.98391457043754,125.07856126058383,55.09985122819936,72.2684456120853,-408.0
2016-04-21,8513.0,8535.0,8455.0,8530.0,88.0,1.04,121720,8530.0,8593.8,8576.1,8608.15,8509.96,8313.56,8387.75,47.5268928186051,8811.518901260803,8608.15,8404.781098739197,7.3091828236720175,26.39219793436809,-19.083015110696074,122.78723545625641,40.82339712366504,59.20161873799345,-426.0
2016-04-22,8513.0,8560.0,8461.0,8498.0,-32.0,-0.38,150062,8500.0,8550.2,8577.5,8597.0,8516.66,8314.1,8384.55,45.80130691385674,8798.844494599154,8597.0,8395.155505400846,0.07429202957973757,21.12861675341042,-21.054324723830682,121.08814720938095,23.86361738505191,39.92895524563884,-152.0
2016-04-25,8519.0,8540.0,8477.0,8527.0,27.0,0.32,98787,8527.0,8526.6,8578.8,8587.65,8524.72,8314.59,8381.125,47.65610195754586,8784.204598012964,8587.65,8391.095401987035,-3.28152602310729,16.246588198106878,-19.528114221214167,116.93899383728231,27.36911668950486,30.685377066074,-244.0
2016-04-26,8533.0,8619.0,8523.0,8573.0,46.0,0.54,135704,8570.0,8514.0,8586.6,8581.2,8534.08,8316.3,8377.52,50.547072305053895,8770.65986382335,8581.2,8391.740136176652,-2.2038162236676726,12.556507313751968,-14.76032353741964,115.44335142033357,30.31283710895343,27.18185706117013,-188.0
